Obs	Year	Month	Day	Latitude	Longitude	ZonWinds	MerWinds	Humidity	AirTemp	SSTemp
33347	98	6	10	0.07	-179.87	-2.4	-0.5	94	26.69	28.44
33348	98	6	11	0.08	-179.87	-5.6	0.3	91.9	27.32	28.19
33349	98	6	12	0.08	-179.87	-5.3	-0.6	90.2	27.94	28.17
33350	98	6	13	0.08	-179.87	-4.3	-1.7	90.6	27.94	28.12
33351	98	6	14	0.08	-179.86	-4.7	-2.9	90.6	28.1	28.1
33352	81	7	5	-0.02	-94.96	-2.2	4.8	NaN	22.09	22.59
33353	81	7	6	-0.02	-94.96	-2.5	5.8	NaN	21.51	21.52
33354	81	7	7	-0.02	-94.96	-3	5.2	NaN	20.38	19.79
33355	81	7	8	-0.02	-94.96	-2.5	4.4	NaN	20.19	19.39
33356	81	7	9	-0.02	-94.96	-1	2.5	NaN	20.57	20.26
33357	81	7	10	-0.02	-94.96	-0.4	2.4	NaN	21.11	21.25
33358	81	7	11	-0.02	-94.96	-1.9	6.7	NaN	21.25	21.03
33359	81	7	12	-0.02	-94.96	-2.9	5.3	NaN	21.16	20.8
33360	81	7	13	-0.02	-94.96	-2.3	3.8	NaN	21.05	20.87
33361	81	7	14	-0.02	-94.96	-2.1	3.3	NaN	20.88	20.67
33362	81	7	15	-0.02	-94.96	-2.7	1.5	NaN	20.85	20.71
33363	81	7	16	-0.02	-94.96	-3.5	4	NaN	21.34	21.59
33364	81	7	17	-0.02	-94.96	-4.4	6.1	NaN	21.81	23.12
33365	81	7	18	-0.02	-94.96	-5.2	6	NaN	21.96	23.15
33366	81	7	19	-0.02	-94.96	-3.7	3.4	NaN	21.48	22.91
33367	81	7	20	-0.02	-94.96	-3.8	6	NaN	21.42	22.27
33368	81	7	21	-0.02	-94.96	-3.6	6.6	NaN	21.53	22.29
33369	81	7	22	-0.02	-94.96	-2.3	5.6	NaN	21.16	21.6
33370	81	7	23	-0.02	-94.96	-3.9	4.6	NaN	20.33	20.63
33371	81	7	24	-0.02	-94.96	-2.7	3	NaN	20.16	20.02
33372	81	7	25	-0.02	-94.96	-0.8	1.9	NaN	19.99	19.89
33373	81	7	26	-0.02	-94.96	-1.4	2.2	NaN	20.44	20.2
33374	81	7	27	-0.02	-94.96	-2.5	3	NaN	20.6	20.2
33375	81	7	28	-0.02	-94.96	-3.1	3.5	NaN	20.42	20.19
33376	81	7	29	-0.02	-94.96	-4.3	4.1	NaN	19.83	19.7
33377	81	7	30	-0.02	-94.96	-3.4	2.7	NaN	19.81	19.6
33378	81	7	31	-0.02	-94.96	-5.2	2.2	NaN	19.54	19.31
33379	81	8	1	-0.02	-94.96	-3.6	2.5	NaN	19.42	19.26
33380	81	8	2	-0.02	-94.96	-2.4	2.8	NaN	19.63	19.55
33381	81	8	3	-0.02	-94.96	-2.2	3.6	NaN	19.77	19.63
33382	81	8	4	-0.02	-94.96	-2.7	3.3	NaN	19.82	19.74
33383	81	8	5	-0.02	-94.96	-3.8	3.5	NaN	19.63	19.52
33384	81	8	6	-0.02	-94.96	-5.2	4.2	NaN	19.54	19.25
33385	81	8	7	-0.02	-94.96	-5.2	3.9	NaN	19.21	19.05
33386	81	8	8	-0.02	-94.96	-5.1	3.8	NaN	19.15	18.98
33387	81	8	9	-0.02	-94.96	-4.9	3.4	NaN	18.86	18.6
33388	81	8	10	-0.02	-94.96	-4.3	2	NaN	18.45	18.26
33389	81	8	11	-0.02	-94.96	-3.1	2.7	NaN	19.07	19.62
33390	81	8	12	-0.02	-94.96	-3.4	4.6	NaN	19.18	19.59
33391	81	8	13	-0.02	-94.96	-2.8	3.9	NaN	18.56	18.42
33392	81	8	14	-0.02	-94.96	-2.7	1.9	NaN	18.33	18.42
33393	81	8	15	-0.02	-94.96	-1.8	1.5	NaN	18.3	18.58
33394	81	8	16	-0.02	-94.96	-2.5	1	NaN	18.41	18.49
33395	81	8	17	-0.02	-94.96	-1.1	1.5	NaN	18.68	18.78
33396	81	8	18	-0.02	-94.96	-0.3	2.9	NaN	19.07	18.61
33397	81	8	19	-0.02	-94.96	-1.8	4.1	NaN	19.15	18.88
33398	81	8	20	-0.02	-94.96	-2.3	2.9	NaN	19.07	18.73
33399	81	8	21	-0.02	-94.96	-3.3	3.3	NaN	18.78	18.53
33400	81	8	22	-0.02	-94.96	-2.3	2.1	NaN	18.63	18.49
33401	81	8	23	-0.02	-94.96	-1.6	3.3	NaN	19.09	18.76
33402	81	8	24	-0.02	-94.96	-2.7	4.5	NaN	19.24	18.91
33403	81	8	25	-0.02	-94.96	-3.4	4.8	NaN	19.61	20
33404	81	8	26	-0.02	-94.96	-3.7	2.9	NaN	19.32	19.56
33405	81	8	27	-0.02	-94.96	-3.8	1.6	NaN	19.68	19.54
33406	81	8	28	-0.02	-94.96	-4.3	3.6	NaN	19.88	20.44
33407	81	8	29	-0.02	-94.96	-2.7	4.2	NaN	21.18	22.91
33408	81	8	30	-0.02	-94.96	-3.1	7.2	NaN	22.55	24.36
33409	81	8	31	-0.02	-94.96	-2.1	6.9	NaN	22.5	24.43
33410	81	9	1	-0.02	-94.96	-4.3	6.5	NaN	21.45	23.38
33411	81	9	2	-0.02	-94.96	-4.8	4.9	NaN	20.04	20.34
33412	81	9	3	-0.02	-94.96	-3.4	3.9	NaN	19.46	18.94
33413	81	9	4	-0.02	-94.96	-3.2	3.9	NaN	19.18	18.79
33414	81	9	5	-0.02	-94.96	-3.3	2.7	NaN	19.12	19.03
33415	81	9	6	-0.02	-94.96	-2.7	4.8	NaN	19.27	18.96
33416	81	9	7	-0.02	-94.96	-2	5.2	NaN	18.83	18.42
33417	81	9	8	-0.02	-94.96	-2.1	4.3	NaN	19.63	20.6
33418	81	9	9	-0.02	-94.96	-4	5.6	NaN	20.92	22.8
33419	81	9	10	-0.02	-94.96	-5.8	7	NaN	21.56	23.42
33420	81	9	11	-0.02	-94.96	-6.2	5.9	NaN	20.64	21.58
33421	81	9	12	-0.02	-94.96	-4.6	6.1	NaN	19.95	19.96
33422	81	9	13	-0.02	-94.96	-2.9	5.3	NaN	19.29	19.1
33423	81	9	14	-0.02	-94.96	-2	3.8	NaN	19.24	18.74
33424	81	9	15	-0.02	-94.96	-2.5	3.1	NaN	19.4	18.91
33425	81	9	16	-0.02	-94.96	-1.3	2.6	NaN	19.3	19.07
33426	81	9	17	-0.02	-94.96	-1.5	2.4	NaN	19.39	19.19
33427	81	9	18	-0.02	-94.96	-3.1	3.1	NaN	19.69	21.12
33428	81	9	19	-0.02	-94.96	-2.9	6.2	NaN	21.2	23.45
33429	81	9	20	-0.02	-94.96	-5.6	6.2	NaN	20.9	22.42
33430	81	9	21	-0.02	-94.96	-5.1	6.9	NaN	20.38	21.44
33431	81	9	22	-0.02	-94.96	-3.8	5.8	NaN	20.06	20.56
33432	81	9	23	-0.02	-94.96	-2	4.5	NaN	19.64	19.62
33433	81	9	24	-0.02	-94.96	-1.9	5.4	NaN	19.91	19.41
33434	81	9	25	-0.02	-94.96	-1.8	5.7	NaN	19.85	19.31
33435	81	9	26	-0.02	-94.96	-2	5.1	NaN	19.79	19.38
33436	81	9	27	-0.02	-94.96	-1.7	4.3	NaN	19.62	19.53
33437	81	9	28	-0.02	-94.96	-1.4	4.8	NaN	19.56	19.61
33438	81	9	29	-0.02	-94.96	-0.7	4.5	NaN	19.71	19.63
33439	81	9	30	-0.02	-94.96	-1.6	4.6	NaN	19.95	19.63
33440	81	10	1	-0.02	-94.96	-1.5	5.3	NaN	19.82	19.65
33441	81	10	2	-0.02	-94.96	-1.2	4.5	NaN	19.98	20.01
33442	81	10	3	-0.02	-94.96	-1.2	3.2	NaN	20.14	20.13
33443	81	10	4	-0.02	-94.96	-1.8	4	NaN	20.49	20.12
33444	81	10	5	-0.02	-94.96	-3.2	4.9	NaN	20.77	21.44
33445	81	10	6	-0.02	-94.96	-1.7	5.6	NaN	21.44	22.75
33446	81	10	7	-0.02	-94.96	-3.3	5.9	NaN	21.54	23
33447	81	10	8	-0.02	-94.96	-2.4	5.4	NaN	21.48	22.35
33448	81	10	9	-0.02	-94.96	-4.2	4.2	NaN	21.48	21.69
33449	81	10	10	-0.02	-94.96	-5.9	4.2	NaN	21.31	21.17
33450	81	10	11	-0.02	-94.96	-4.1	4.5	NaN	21.16	21.12
33451	81	10	12	-0.02	-94.96	-3.8	2.1	NaN	20.58	20.45
33452	81	10	13	-0.02	-94.96	-2.9	1.3	NaN	20.67	20.22
33453	81	10	14	-0.02	-94.96	-3.8	4.3	NaN	21.79	23.11
33454	81	10	15	-0.02	-94.96	-3	3.9	NaN	21.56	23.44
33455	81	10	16	-0.02	-94.96	-3.8	4.6	NaN	21.75	23.66
33456	81	10	17	-0.02	-94.96	-3.4	4.9	NaN	21.55	22.87
33457	81	10	18	-0.02	-94.96	-2.3	5	NaN	21.02	21.48
33458	81	10	19	-0.02	-94.96	-2.6	4.6	NaN	21.26	21.27
33459	81	10	20	-0.02	-94.96	-2.4	5.5	NaN	21.09	20.84
33460	81	10	21	-0.02	-94.96	-0.9	5.1	NaN	20.96	20.4
33461	81	10	22	-0.02	-94.96	0.1	4.7	NaN	20.97	20.35
33462	81	10	23	-0.02	-94.96	-0.7	3.9	NaN	21.13	20.6
33463	81	10	24	-0.02	-94.96	-2	4.2	NaN	21.04	20.58
33464	81	10	25	-0.02	-94.96	-2.4	2.8	NaN	20.92	20.32
33465	81	10	26	-0.02	-94.96	-2.4	2.2	NaN	21.07	20.26
33466	81	10	27	0	-95	-2.3	2.5	NaN	21.05	20.25
33467	81	10	28	0	-95	-2.2	2.7	NaN	21.04	20.24
33468	81	10	29	0	-95	-2	2.9	NaN	21.03	20.24
33469	81	10	30	0	-95	-1.9	3.1	NaN	21.01	20.23
33470	81	10	31	0	-95	-1.8	3.3	NaN	21	20.22
33471	81	11	1	0	-95	-1.6	3.6	NaN	20.99	20.22
33472	81	11	2	0	-95	-1.5	3.8	NaN	20.97	20.21
33473	81	11	3	0	-95	-1.4	4	NaN	20.96	20.2
33474	81	11	4	0	-95	-1.3	4.2	NaN	20.95	20.2
33475	81	11	5	0	-95	-1.1	4.5	NaN	20.93	20.19
33476	81	11	6	0	-95	-1	4.7	NaN	20.92	20.18
33477	81	11	7	0	-95	-0.9	4.9	NaN	20.91	20.17
33478	81	11	8	-0.01	-94.92	-0.3	4.2	NaN	20.53	20.88
33479	81	11	9	-0.01	-94.92	-1.7	5.8	NaN	21.29	22.97
33480	81	11	10	-0.01	-94.92	-1.2	4.2	NaN	20.81	21.64
33481	81	11	11	-0.01	-94.92	-0.5	4.5	NaN	20.5	20.88
33482	81	11	12	-0.01	-94.92	-0.8	4	NaN	20.45	20.7
33483	81	11	13	-0.01	-94.92	-0.7	3.3	NaN	20.6	20.78
33484	81	11	14	-0.01	-94.92	-1.7	4.8	NaN	20.77	20.73
33485	81	11	15	-0.01	-94.92	-0.7	5	NaN	20.84	20.71
33486	81	11	16	-0.01	-94.92	-1.2	4.5	NaN	20.87	20.69
33487	81	11	17	-0.01	-94.92	-2	4.6	NaN	20.84	20.79
33488	81	11	18	-0.01	-94.92	-1.4	4.8	NaN	20.8	20.84
33489	81	11	19	-0.01	-94.92	-1.4	5.4	NaN	20.51	20.45
33490	81	11	20	-0.01	-94.92	-1.2	3.4	NaN	20.17	20.28
33491	81	11	21	-0.01	-94.92	-0.2	2.6	NaN	20.34	20.69
33492	81	11	22	-0.01	-94.92	-0.6	4.2	NaN	20.51	20.73
33493	81	11	23	-0.01	-94.92	-1.3	5.1	NaN	20.77	21.89
33494	81	11	24	-0.01	-94.92	-2.6	5.5	NaN	21.47	23.12
33495	81	11	25	-0.01	-94.92	-3	5.6	NaN	21.72	22.89
33496	81	11	26	-0.01	-94.92	-1.3	4.4	NaN	20.88	21.52
33497	81	11	27	-0.01	-94.92	-0.8	3.9	NaN	20.96	22.89
33498	81	11	28	-0.01	-94.92	-0.7	4.7	NaN	20.98	21.82
33499	81	11	29	-0.01	-94.92	0	4.3	NaN	20.65	20.58
33500	81	11	30	-0.01	-94.92	0	2.7	NaN	20.44	20.97
33501	81	12	1	-0.01	-94.92	-0.3	4.3	NaN	21.04	21.79
33502	81	12	2	-0.01	-94.92	-0.6	2.2	NaN	20.49	20.8
33503	81	12	3	-0.01	-94.92	-0.6	3.4	NaN	20.71	20.66
33504	81	12	4	-0.01	-94.92	0	4.9	NaN	21	20.45
33505	81	12	5	-0.01	-94.92	-0.1	4.7	NaN	20.97	20.57
33506	81	12	6	-0.01	-94.92	-0.8	4.2	NaN	21.14	20.77
33507	81	12	7	-0.01	-94.92	-0.2	5	NaN	21.1	20.93
33508	81	12	8	-0.01	-94.92	0	3.6	NaN	21.34	21.15
33509	81	12	9	-0.01	-94.92	0.2	2.3	NaN	22.02	21.71
33510	81	12	10	-0.01	-94.92	1.3	3.8	NaN	21.85	21.79
33511	81	12	11	-0.01	-94.92	-0.3	5.6	NaN	21.74	21.42
33512	81	12	12	-0.01	-94.92	-0.5	5.2	NaN	22.25	22.82
33513	81	12	13	-0.01	-94.92	-0.2	5.1	NaN	23.12	24.46
33514	81	12	14	-0.01	-94.92	2.3	4.4	NaN	23.96	24.94
33515	81	12	15	-0.01	-94.92	0.9	5.3	NaN	23.93	24.88
33516	81	12	16	-0.01	-94.92	0.6	5.1	NaN	23.67	24.29
33517	81	12	17	-0.01	-94.92	1.5	5.7	NaN	23.3	23.46
33518	81	12	18	-0.01	-94.92	1	5.1	NaN	22.74	22.76
33519	81	12	19	-0.01	-94.92	-1.4	4.2	NaN	22.94	22.81
33520	81	12	20	-0.01	-94.92	-1.9	3.9	NaN	22.86	23.09
33521	81	12	21	-0.01	-94.92	-1.1	5.2	NaN	23.01	23.7
33522	81	12	22	-0.01	-94.92	-0.5	5.2	NaN	23.17	23.64
33523	81	12	23	-0.01	-94.92	-0.3	4	NaN	23.04	23.16
33524	81	12	24	-0.01	-94.92	0.6	4.9	NaN	23.1	23.3
33525	81	12	25	-0.01	-94.92	-0.6	5.6	NaN	23.32	23.49
33526	81	12	26	-0.01	-94.92	-1.6	5.4	NaN	23.37	23.64
33527	81	12	27	-0.01	-94.92	-1.4	4.6	NaN	23.2	23.73
33528	81	12	28	-0.01	-94.92	-0.6	4.9	NaN	22.87	22.93
33529	81	12	29	-0.01	-94.92	0.3	4.6	NaN	22.77	22.63
33530	81	12	30	-0.01	-94.92	0.4	4.2	NaN	22.89	22.95
33531	81	12	31	-0.01	-94.92	-0.5	3.8	NaN	23.16	23.38
33532	82	1	1	-0.01	-94.92	0.7	3.6	NaN	23.06	23.27
33533	82	1	2	-0.01	-94.92	0.3	4.8	NaN	23.11	23.15
33534	82	1	3	-0.01	-94.92	0.2	4.9	NaN	23.16	23.03
33535	82	1	4	-0.01	-94.92	0.5	4.6	NaN	23.24	23.13
33536	82	1	5	-0.01	-94.92	-0.3	3.5	NaN	23.14	23.19
33537	82	1	6	-0.01	-94.92	0.2	3.6	NaN	23.37	23.41
33538	82	1	7	-0.01	-94.92	0.9	3.5	NaN	23.56	23.59
33539	82	1	8	-0.01	-94.92	-1.1	3.8	NaN	23.48	23.51
33540	82	1	9	-0.01	-94.92	-1.6	3.9	NaN	23.51	23.57
33541	82	1	10	-0.01	-94.92	-1.5	4.3	NaN	23.75	24.1
33542	82	1	11	-0.01	-94.92	-3.3	5.8	NaN	24.27	24.77
33543	82	1	12	-0.01	-94.92	-2.8	6.1	NaN	24.43	25.24
33544	82	1	13	-0.01	-94.92	-2.9	6.6	NaN	24.81	25.23
33545	82	1	14	-0.01	-94.92	-0.9	6.1	NaN	24.36	24.48
33546	82	1	15	-0.01	-94.92	-0.8	5.6	NaN	23.78	23.78
33547	82	1	16	-0.01	-94.92	-1	4.7	NaN	23.45	23.47
33548	82	1	17	-0.01	-94.92	-0.9	4.2	NaN	23.25	23.4
33549	82	1	18	-0.01	-94.92	-1.8	3.8	NaN	23.28	23.2
33550	82	1	19	-0.01	-94.92	-1	3.5	NaN	23.23	23.18
33551	82	1	20	-0.01	-94.92	0.1	3.6	NaN	23.36	23.36
33552	82	1	21	-0.01	-94.92	-0.1	2.3	NaN	23.62	23.95
33553	82	1	22	-0.01	-94.92	0.3	4.6	NaN	23.87	24.22
33554	82	1	23	-0.01	-94.92	1.5	4.1	NaN	23.66	23.95
33555	82	1	24	-0.01	-94.92	-0.1	3.5	NaN	23.52	23.59
33556	82	1	25	-0.01	-94.92	0.1	2.4	NaN	23.79	23.81
33557	82	1	26	-0.01	-94.92	-0.4	2.4	NaN	24.01	24.21
33558	82	1	27	-0.01	-94.92	0.5	2.7	NaN	24.09	24.22
33559	82	1	28	-0.01	-94.92	0.4	2.7	NaN	24.35	24.12
33560	82	1	29	-0.01	-94.92	-0.6	4.5	NaN	24.33	24.58
33561	82	1	30	-0.01	-94.92	-1.7	5.2	NaN	24.41	25.18
33562	82	1	31	-0.01	-94.92	-1.2	4.3	NaN	24.86	25.68
33563	82	2	1	-0.01	-94.92	-2.3	4.5	NaN	25.2	25.6
33564	82	2	2	-0.01	-94.92	-1.4	3.8	NaN	24.94	24.96
33565	82	2	3	-0.01	-94.92	-0.2	3.6	NaN	24.8	24.63
33566	82	2	4	-0.01	-94.92	0.3	3.1	NaN	24.68	24.37
33567	82	2	5	-0.01	-94.92	0.5	2	NaN	24.72	24.45
33568	82	2	6	-0.01	-94.92	0.1	-0.1	NaN	25.51	25.11
33569	82	2	7	-0.01	-94.92	-1.3	1.6	NaN	25.63	25.8
33570	82	2	8	-0.01	-94.92	-1.8	2.7	NaN	24.93	25.49
33571	82	2	9	-0.01	-94.92	-1	3.1	NaN	25.41	26.62
33572	82	2	10	-0.01	-94.92	-2.7	4	NaN	25.53	26.53
33573	82	2	11	-0.01	-94.92	-1.8	4.7	NaN	25.27	26.26
33574	82	2	12	-0.01	-94.92	0.5	2.7	NaN	25.35	25.82
33575	82	2	13	-0.01	-94.92	0.4	2.7	NaN	24.92	25.12
33576	82	2	14	-0.01	-94.92	0.5	1.8	NaN	24.87	24.74
33577	82	2	15	-0.01	-94.92	0.1	2.2	NaN	24.85	24.82
33578	82	2	16	-0.01	-94.92	0.2	2.5	NaN	24.95	25
33579	82	2	17	-0.01	-94.92	0.5	4.3	NaN	24.84	24.73
33580	82	2	18	-0.01	-94.92	1.1	2.9	NaN	24.7	24.65
33581	82	2	19	-0.01	-94.92	1.4	1.1	NaN	25.82	25.42
33582	82	2	20	-0.01	-94.92	1.4	3.2	NaN	24.85	25.57
33583	82	2	21	-0.01	-94.92	0.2	2.5	NaN	24.72	24.78
33584	82	2	22	-0.01	-94.92	-0.6	2.1	NaN	25.28	25.51
33585	82	2	23	-0.01	-94.92	-0.9	3.5	NaN	25.59	26.83
33586	82	2	24	-0.01	-94.92	-1.2	4.1	NaN	25.77	27.15
33587	82	2	25	-0.01	-94.92	-3.3	3.6	NaN	25.83	26.7
33588	82	2	26	-0.01	-94.92	-2.9	4.1	NaN	25.89	26.34
33589	82	2	27	-0.01	-94.92	-1.9	2.7	NaN	25.96	26.54
33590	82	2	28	-0.01	-94.92	-3.4	1.5	NaN	26.65	27.23
33591	82	3	1	-0.01	-94.92	-2.5	4.9	NaN	26.39	26.68
33592	82	3	2	-0.01	-94.92	-2.5	4.9	NaN	25.86	25.84
33593	82	3	3	-0.01	-94.92	-1.4	1.1	NaN	25.46	25.79
33594	82	3	4	-0.01	-94.92	0	3.1	NaN	25.73	25.69
33595	82	3	5	-0.01	-94.92	-0.3	3.1	NaN	25.7	25.63
33596	82	3	6	-0.01	-94.92	0.8	3.2	NaN	25.65	25.63
33597	82	3	7	-0.01	-94.92	0.8	3	NaN	25.72	25.56
33598	82	3	8	-0.01	-94.92	-1.1	2.7	NaN	25.88	25.89
33599	82	3	9	-0.01	-94.92	-3.4	1.8	NaN	25.91	25.85
33600	82	3	10	-0.01	-94.92	-3.3	0	NaN	25.79	25.91
33601	82	3	11	-0.01	-94.92	-3.1	0.9	NaN	25.65	26
33602	82	3	12	-0.01	-94.92	-2.9	2.3	NaN	25.44	25.84
33603	82	3	13	-0.01	-94.92	-2.2	1.3	NaN	25.43	25.83
33604	82	3	14	-0.01	-94.92	-1.8	3.4	NaN	25.5	26.68
33605	82	3	15	-0.01	-94.92	-2	4.7	NaN	25.58	26.48
33606	82	3	16	-0.01	-94.92	-1.3	2.6	NaN	25.82	26.54
33607	82	3	17	-0.01	-94.92	-1.1	1.4	NaN	25.99	26.42
33608	82	3	18	-0.01	-94.92	-1.8	1.3	NaN	26.12	26.54
33609	82	3	19	-0.01	-94.92	-2.9	3.4	NaN	25.75	26.06
33610	82	3	20	-0.01	-94.92	-4.1	2.8	NaN	25.17	25.14
33611	82	3	21	-0.01	-94.92	-3.4	2.4	NaN	24.84	24.76
33612	82	3	22	-0.01	-94.92	-1.6	2.6	NaN	24.7	24.55
33613	82	3	23	-0.01	-94.92	-0.9	2.6	NaN	24.86	24.78
33614	82	3	24	-0.01	-94.92	-0.7	1.2	NaN	25.08	25.14
33615	82	3	25	-0.01	-94.92	-0.7	0.6	NaN	25.23	25.21
33616	82	3	26	-0.01	-94.92	0.2	1.8	NaN	25.52	25.56
33617	82	3	27	-0.01	-94.92	0.6	1.6	NaN	25.58	25.31
33618	82	3	28	-0.01	-94.92	0.3	1.2	NaN	25.87	25.99
33619	82	3	29	-0.01	-94.92	0.6	1.4	NaN	25.53	26.15
33620	82	3	30	-0.01	-94.92	-2.5	1.9	NaN	25.27	25.74
33621	82	3	31	-0.01	-94.92	-3.5	3.5	NaN	25.05	25.08
33622	82	4	1	-0.01	-94.92	-2.2	3.5	NaN	24.83	24.88
33623	82	4	2	-0.01	-94.92	-0.3	2.7	NaN	25.05	24.81
33624	82	4	3	-0.01	-94.92	-1.6	2.2	NaN	25.82	25.66
33625	82	4	4	0.02	-94.77	-1.3	1.2	NaN	25.46	25.32
33626	82	4	5	0.02	-94.77	-1.4	2.2	NaN	25.4	25.34
33627	82	4	6	0.02	-94.77	-0.9	0.9	NaN	25.5	25.65
33628	82	4	7	0.02	-94.77	-2.3	2.4	NaN	25.57	25.72
33629	82	4	8	0.02	-94.77	-0.2	2.2	NaN	25.64	25.47
33630	82	4	9	0.02	-94.77	-0.8	1.2	NaN	25.75	26.05
33631	82	4	10	0.02	-94.77	-1.6	1.5	NaN	25.8	26.64
33632	82	4	11	0.02	-94.77	-0.1	2.3	NaN	25.88	27.11
33633	82	4	12	0.02	-94.77	-1.4	1.6	NaN	26.13	27.04
33634	82	4	13	0.02	-94.77	-3.9	3.5	NaN	25.98	26.6
33635	82	4	14	0.02	-94.77	-4.1	4.5	NaN	25.9	26.27
33636	82	4	15	0.02	-94.77	-2.9	3.3	NaN	25.6	25.6
33637	82	4	16	0.02	-94.77	-3.3	3.7	NaN	25.58	25.48
33638	82	4	17	0.02	-94.77	-3.4	2.5	NaN	25.29	25.22
33639	82	4	18	0.02	-94.77	-3.2	2.7	NaN	25.06	24.99
33640	82	4	19	0.02	-94.77	-3	2.7	NaN	24.87	24.82
33641	82	4	20	0.02	-94.77	-4	1.5	NaN	24.67	24.71
33642	82	4	21	0.02	-94.77	-4	2.7	NaN	24.45	24.52
33643	82	4	22	0.02	-94.77	-2.5	2.3	NaN	24.1	24.33
33644	82	4	23	0.02	-94.77	-2.2	3.2	NaN	24.35	24.25
33645	82	4	24	0.02	-94.77	-2.8	3.7	NaN	24.43	24.3
33646	82	4	25	0.02	-94.77	-1.2	3.5	NaN	24.64	24.47
33647	82	4	26	0.02	-94.77	-2.8	3.6	NaN	24.73	24.59
33648	82	4	27	0.02	-94.77	-1.6	2.2	NaN	24.87	24.71
33649	82	4	28	0.02	-94.77	0.7	3.5	NaN	24.99	25.01
33650	82	4	29	0.02	-94.77	-0.7	3.9	NaN	24.87	25.03
33651	82	4	30	0.02	-94.77	0.5	2.8	NaN	24.9	25.21
33652	82	5	1	0.02	-94.77	-1.4	4.4	NaN	25.25	25.48
33653	82	5	2	0.02	-94.77	-1.6	4.6	NaN	25.49	25.99
33654	82	5	3	0.02	-94.77	-2.6	4.1	NaN	25.51	26.81
33655	82	5	4	0.02	-94.77	-3.9	4.4	NaN	26.02	26.53
33656	82	5	5	0.02	-94.77	-4.7	4.2	NaN	25.82	26.24
33657	82	5	6	0.02	-94.77	-2.7	6	NaN	25.75	26.16
33658	82	5	7	0.02	-94.77	-3.6	5.4	NaN	25.45	25.85
33659	82	5	8	0.02	-94.77	-2.1	5.6	NaN	25.25	25.7
33660	82	5	9	0.02	-94.77	-2	5.3	NaN	25.37	25.66
33661	82	5	10	0.02	-94.77	-2.5	5.1	NaN	25	25.52
33662	82	5	11	0.02	-94.77	-2.7	4.4	NaN	25.18	25.43
33663	82	5	12	0.02	-94.77	-1.4	5.3	NaN	25.21	25.29
33664	82	5	13	0.02	-94.77	-1	4.5	NaN	25.18	25.45
33665	82	5	14	0.02	-94.77	-1.1	4.7	NaN	25.37	25.93
33666	82	5	15	0.02	-94.77	-2.4	4.8	NaN	25.44	26.11
33667	82	5	16	0.02	-94.77	-1.7	5.8	NaN	25.31	26.04
33668	82	5	17	0.02	-94.77	-1.2	5.9	NaN	25.53	26.02
33669	82	5	18	0.02	-94.77	-1.4	4.9	NaN	25.51	26.05
33670	82	5	19	0.02	-94.77	-0.8	4.5	NaN	25.55	26.22
33671	82	5	20	0.02	-94.77	-1.5	2.5	NaN	25.62	26.48
33672	82	5	21	0.02	-94.77	-3.1	3.2	NaN	25.7	26.64
33673	82	5	22	0.02	-94.77	-4.1	6.3	NaN	25.65	26.48
33674	82	5	23	0.02	-94.77	-2.9	6.4	NaN	25.5	26.24
33675	82	5	24	0.02	-94.77	-1.1	4.8	NaN	25.33	26.12
33676	82	5	25	0.02	-94.77	-1.4	4.7	NaN	25.28	26.05
33677	82	5	26	0.02	-94.77	-3	4.9	NaN	25.1	25.88
33678	82	5	27	0.02	-94.77	-3.6	3.9	NaN	24.93	25.65
33679	82	5	28	0.02	-94.77	-2.1	4.2	NaN	24.88	25.4
33680	82	5	29	0.02	-94.77	-3	4.1	NaN	24.86	25.28
33681	82	5	30	0.02	-94.77	-3.5	3.4	NaN	24.84	25.31
33682	82	5	31	0.02	-94.77	-2.6	3	NaN	24.68	25.33
33683	82	6	1	0.02	-94.77	-3.3	3.5	NaN	24.5	25.16
33684	82	6	2	0.02	-94.77	-3.1	3.7	NaN	24.55	24.92
33685	82	6	3	0.02	-94.77	-3.1	5.2	NaN	24.87	24.73
33686	82	6	4	0.02	-94.77	-2.4	5.3	NaN	24.8	24.64
33687	82	6	5	0.02	-94.77	-2.1	5.2	NaN	24.8	24.68
33688	82	6	6	0.02	-94.77	-2.8	4.4	NaN	24.13	24.56
33689	82	6	7	0.02	-94.77	-3	4.7	NaN	24.47	24.54
33690	82	6	8	0.02	-94.77	-1.3	5	NaN	24.53	24.49
33691	82	6	9	0.02	-94.77	-1	5.1	NaN	24.57	24.52
33692	82	6	10	0.02	-94.77	-2.2	5.8	NaN	24.62	24.5
33693	82	6	11	0.02	-94.77	-2.3	6	NaN	24.44	24.37
33694	82	6	12	0.02	-94.77	-3.6	5.4	NaN	24.34	24.48
33695	82	6	13	0.02	-94.77	-3.4	4	NaN	24.39	24.79
33696	82	6	14	0.02	-94.77	-3.1	6.2	NaN	24.54	24.88
33697	82	6	15	0.02	-94.77	-2.7	6.5	NaN	24.44	24.8
33698	82	6	16	0.02	-94.77	-3.7	5.2	NaN	24.3	24.82
33699	82	6	17	0.02	-94.77	-2.8	4.9	NaN	24.39	24.82
33700	82	6	18	0.02	-94.77	-3.2	5	NaN	24.29	24.64
33701	82	6	19	0.02	-94.77	-3	4.6	NaN	24.28	24.37
33702	82	6	20	0.02	-94.77	-3.1	5.3	NaN	24.18	24.26
