Obs	Year	Month	Day	Latitude	Longitude	ZonWinds	MerWinds	Humidity	AirTemp	SSTemp
67329	96	4	18	2.07	-95.34	-2.1	3.4	81.9	25.87	27.61
67330	96	4	19	2.06	-95.36	-3.5	3.4	79.1	26.18	28.24
67331	96	4	20	2.07	-95.36	-4.7	3.8	78.4	26.26	28.21
67332	96	4	21	2.08	-95.37	-4.9	4	80.7	25.72	27.86
67333	96	4	22	2.08	-95.35	-4.5	3.8	81.1	25.02	27.06
67334	96	4	23	2.07	-95.35	-4.1	2.1	82.3	24.52	26.11
67335	96	4	24	2.08	-95.35	-4.2	3.1	83.5	24.25	25.62
67336	96	4	25	2.07	-95.35	-3.5	3.4	83.5	24.17	25.72
67337	96	4	26	2.08	-95.36	-5.2	4.7	84.2	24.13	25.52
67338	96	4	27	2.08	-95.35	-3.7	3.8	85.8	24.01	24.95
67339	96	4	28	2.08	-95.35	-1.6	2.3	86.2	23.78	24.69
67340	96	4	29	2.08	-95.35	-1.6	2.9	84.6	24.09	24.86
67341	96	4	30	2.08	-95.35	-2	4.4	87.8	23.97	24.83
67342	96	5	1	2.09	-95.35	-2.8	3.9	85.8	24.09	24.88
67343	96	5	2	2.08	-95.35	-2.6	4.3	87.8	24.17	24.94
67344	96	5	3	2.08	-95.35	-2.2	4.4	86.2	24.01	24.68
67345	96	5	4	2.08	-95.36	-2.3	3.2	86.6	23.82	24.46
67346	96	5	5	2.08	-95.35	-0.2	3.9	86.6	23.86	24.32
67347	96	5	6	2.08	-95.35	0.6	4.8	90.5	24.25	24.38
67348	96	5	7	2.08	-95.35	0.1	4.7	90.9	24.25	24.2
67349	96	5	8	2.07	-95.35	-1.5	2	90.5	24.25	24.52
67350	96	5	9	2.07	-95.36	-3.6	3.2	88.5	24.4	24.74
67351	96	5	10	2.07	-95.36	-3	4.5	85.8	24.44	24.87
67352	96	5	11	2.07	-95.36	-1.3	4.5	87.8	24.36	25.09
67353	96	5	12	2.07	-95.36	0	5.1	81.9	25.68	27.42
67354	96	5	13	2.08	-95.36	NaN	NaN	81.9	26.22	27.69
67355	96	5	14	2.07	-95.36	NaN	NaN	83.1	25.64	27.45
67356	96	5	15	2.07	-95.36	NaN	NaN	85.4	24.98	26.69
67357	96	5	16	2.07	-95.35	NaN	NaN	86.6	24.83	26.84
67358	96	5	17	2.06	-95.36	NaN	NaN	84.2	24.87	27.17
67359	96	5	18	2.07	-95.36	NaN	NaN	80.3	24.67	27.48
67360	96	5	19	2.07	-95.36	NaN	NaN	78	24.71	27.39
67361	96	5	20	2.08	-95.37	NaN	NaN	81.9	24.67	27.31
67362	96	5	21	2.24	-95.73	NaN	NaN	80.7	24.52	27.21
67363	96	5	22	2.36	-95.99	NaN	NaN	77.6	24.71	27.08
67364	96	5	23	2.45	-96.22	NaN	NaN	72.5	24.9	27.1
67365	96	5	24	2.47	-96.45	NaN	NaN	75.2	24.71	27.27
67366	96	5	25	2.47	-96.71	NaN	NaN	79.1	24.75	27.26
67367	96	5	26	2.46	-97	NaN	NaN	75.2	24.9	27.42
67368	96	5	27	2.52	-97.31	NaN	NaN	78.8	25.1	27.25
67369	96	5	28	2.62	-97.59	NaN	NaN	78.4	25.33	27.15
67370	96	5	29	2.74	-97.83	NaN	NaN	79.9	24.87	27.01
67371	96	5	30	2.83	-98.06	NaN	NaN	83.5	24.87	26.8
67372	96	5	31	2.93	-98.29	NaN	NaN	83.1	25.18	27.01
67373	96	10	22	1.95	-95	1.4	6.3	88.8	NaN	NaN
67374	96	10	23	1.97	-95	-1.4	6.1	87.6	23.12	25.69
67375	96	10	24	1.97	-95	-0.7	7.2	87.2	22.82	25.61
67376	96	10	25	1.97	-94.99	-1.6	6.8	83.5	22.97	25.25
67377	96	10	26	1.97	-95	-3.2	5.1	88.4	22.44	25.08
67378	96	10	27	1.97	-94.99	-1.7	6.6	87.2	22.32	24.99
67379	96	10	28	1.97	-95	-0.9	6.2	86	22.17	25.11
67380	96	10	29	1.97	-95	-2.3	5.2	87.2	21.63	25.05
67381	96	10	30	1.97	-94.99	-2.1	5.4	86	21.44	25.05
67382	96	10	31	1.97	-94.99	-2	5.8	86.8	21.44	24.77
67383	96	11	1	1.97	-95	-1.5	6.1	88.4	21.98	24.64
67384	96	11	2	1.97	-95	-1.5	6.3	85.6	22.13	24.6
67385	96	11	3	1.97	-94.99	-1.2	4.4	82.7	22.32	24.5
67386	96	11	4	1.97	-94.99	-0.1	6.1	88.4	22.7	24.97
67387	96	11	5	1.97	-95	-2.7	5.7	87.2	23.16	25.26
67388	96	11	6	1.97	-95	-3.2	6.4	89.2	23.12	25.43
67389	96	11	7	1.97	-95	-2.7	6.5	87.6	23.28	25.68
67390	96	11	8	1.97	-95	-1.9	5.6	89.6	22.59	25.7
67391	96	11	9	1.97	-94.99	-1.5	6.1	88.4	22.59	25.65
67392	96	11	10	1.97	-95	-1.9	6.8	90.4	22.32	25.47
67393	96	11	11	1.97	-94.99	-2.9	5.5	90.4	22.01	25.38
67394	96	11	12	1.97	-94.99	-1.9	6.4	86.4	22.47	25.37
67395	96	11	13	1.97	-95	-0.4	7	88.8	22.32	25.21
67396	96	11	14	1.97	-94.99	-1.6	8.4	87.2	22.32	24.94
67397	96	11	15	1.98	-95.01	-1.8	7	87.6	22.01	24.35
67398	96	11	16	1.97	-95.01	-2.5	5.7	85.1	21.94	24.29
67399	96	11	17	1.98	-95	-2.8	4	75.8	21.98	24.66
67400	96	11	18	1.97	-95	-2.1	5.2	75.8	21.94	25.02
67401	96	11	19	1.97	-95	-1.4	5.7	75.8	22.24	25.21
67402	96	11	20	1.97	-95	-1.4	6.9	81.1	22.63	25.3
67403	96	11	21	1.97	-95	-1.1	6.3	79.9	23.24	25.29
67404	96	11	22	1.97	-95	-3.8	6.7	79.9	23.16	24.91
67405	96	11	23	1.97	-95.01	-5.4	6.9	78.7	22.24	24.36
67406	96	11	24	1.97	-95.01	-4.5	5.7	81.1	21.75	23.85
67407	96	11	25	1.97	-95.01	-1.9	5.2	81.5	22.01	23.98
67408	96	11	26	1.97	-95	-2	5	82.7	22.82	24.7
67409	96	11	27	1.98	-95	-1.5	6.3	87.2	22.97	24.94
67410	96	11	28	1.97	-95	-2.7	7.7	84.7	23.16	25.02
67411	96	11	29	1.97	-95.01	-1.3	7.5	83.5	23.01	24.99
67412	96	11	30	1.97	-95	-1.2	5.7	82.3	22.55	24.69
67413	96	12	1	1.98	-95	-2.4	5	81.1	22.17	24.4
67414	96	12	2	1.98	-95	-1.2	4.6	82.7	22.13	24.42
67415	96	12	3	1.97	-95.01	-1.8	6	86.4	22.28	24.41
67416	96	12	4	1.97	-95	-1.5	6.7	86	22.74	24.4
67417	96	12	5	1.97	-95.01	-2.1	6.6	86.4	23.2	24.61
67418	96	12	6	1.98	-95.01	-3.5	3.3	86.8	23.43	24.92
67419	96	12	7	1.97	-95	-3.1	6.8	87.6	23.66	24.94
67420	96	12	8	1.97	-95	-3.2	7.2	83.1	23.43	24.9
67421	96	12	9	1.97	-95	-3.7	5.8	83.1	23.39	24.87
67422	96	12	10	1.97	-95	-1.5	5.5	88	22.97	24.99
67423	96	12	11	1.97	-94.99	-0.7	7.6	88	22.7	25
67424	96	12	12	1.97	-95.01	-2.2	7.2	82.3	22.7	25.17
67425	96	12	13	1.97	-95	-2.6	3.6	76.2	23.08	25.34
67426	96	12	14	1.97	-95	-2.2	4.8	77.5	23.12	25.49
67427	96	12	15	1.97	-95	-3	6.1	79.5	23.5	25.63
67428	96	12	16	1.97	-95	-3.7	5.8	82.3	23.73	25.63
67429	96	12	17	1.97	-95	-2.7	6.5	81.9	23.81	25.62
67430	96	12	18	1.98	-95	-1	5.8	83.5	23.85	25.59
67431	96	12	19	1.98	-95	-3.4	6.4	85.6	23.62	25.39
67432	96	12	20	1.98	-94.99	-3	4.9	88	23.47	24.96
67433	96	12	21	1.98	-95	-1.4	5.9	89.2	23.31	24.9
67434	96	12	22	1.98	-95	-3	4.7	89.2	23.54	25.1
67435	96	12	23	1.98	-95	-3.5	6	90.8	23.89	25.29
67436	96	12	24	1.98	-95	-1.8	4.7	90	24	25.17
67437	96	12	25	1.98	-95	-2.5	5.4	90	24.04	25.21
67438	96	12	26	1.97	-95	-3.5	7.2	88.8	NaN	NaN
67439	96	12	27	1.97	-94.99	-2.8	6.1	88	23.66	25.39
67440	96	12	28	1.98	-95	-0.2	5.3	88.8	23.12	25.06
67441	96	12	29	1.97	-95	0.2	6.5	89.6	22.97	24.71
67442	96	12	30	1.98	-95.01	-1	6.9	89.6	23.16	24.6
67443	96	12	31	1.97	-95	0	5.1	88.4	23.43	25.06
67444	97	1	1	1.97	-95	-1.5	6.7	88.4	23.89	25.5
67445	97	1	2	1.97	-95	-2.5	6.9	84.7	24.31	25.58
67446	97	1	3	1.97	-95	-2.1	6.4	82.7	24.19	25.57
67447	97	1	4	1.98	-95.01	-1.9	4.1	81.5	23.77	25.31
67448	97	1	5	1.98	-95.01	-0.1	6.1	88	23.24	24.94
67449	97	1	6	1.98	-95	0	6.7	85.6	23.54	24.87
67450	97	1	7	2	-95.04	-0.6	5.8	88	23.7	25.15
67451	97	1	8	2.01	-95.04	-0.5	6.2	88.8	23.96	25.4
67452	97	1	9	2	-95.04	1.5	5.4	83.9	23.85	25.44
67453	97	1	10	2.01	-95.04	2.2	5.9	85.6	23.73	25.46
67454	97	1	11	2	-95.04	0.9	5.6	87.2	23.62	25.41
67455	97	1	12	2	-95.04	-1.3	5.3	86	23.89	25.36
67456	97	1	13	2	-95.04	-2	4.8	85.1	24.5	25.4
67457	97	1	14	2.01	-95.05	-1.2	4.6	88.4	24.19	25.56
67458	97	1	15	2	-95.04	-0.6	6.6	85.6	24.69	25.48
67459	97	1	16	2.01	-95.04	-1.1	6.1	87.6	24.61	25.29
67460	97	1	17	2	-95.04	-1.4	5.9	87.6	24.38	25.13
67461	97	1	18	2	-95.04	-0.1	4.5	88.4	24.15	25.1
67462	97	1	19	2	-95.03	0.6	3.8	89.2	23.81	25.17
67463	97	1	20	2	-95.04	-2	6	86.8	24.31	25.2
67464	97	1	21	2	-95.04	0	4.3	86	24.42	25.36
67465	97	1	22	2	-95.04	0.9	4.5	90.8	24.08	25.64
67466	97	1	23	2	-95.04	-0.3	6.1	90	24.65	25.69
67467	97	1	24	2	-95.03	-2.8	6.1	87.2	25.3	25.76
67468	97	1	25	2.01	-95.04	NaN	NaN	NaN	25.38	25.96
67469	97	1	26	2.01	-95.04	-1.8	5.8	84.3	25.22	26.14
67470	97	1	27	2	-95.05	-1.7	6.4	83.5	25.19	26.18
67471	97	1	28	2	-95.05	-2.9	6.5	83.9	NaN	NaN
67472	97	1	29	2	-95.04	-2.2	6	83.9	25.41	26.28
67473	97	1	30	2	-95.04	-1	4.2	83.9	25.41	26.35
67474	97	1	31	1.99	-94.99	-0.8	5.6	85.6	NaN	NaN
67475	97	2	1	2	-95.04	0.3	4.4	83.5	25.57	26.26
67476	97	2	2	2	-95.04	0.1	3	88	25.34	26.44
67477	97	2	3	2	-95.03	NaN	NaN	NaN	25.49	26.47
67478	97	2	4	2	-95.03	0.3	3.4	92.4	24.27	26.21
67479	97	2	5	2	-95.03	-0.5	3.7	88.8	25.11	26.11
67480	97	2	6	2	-95.04	1.1	1.2	90	24.69	26.31
67481	97	2	7	2	-95.03	-0.8	2.1	87.6	25.11	26.54
67482	97	2	8	1.99	-95.03	-1.6	0.9	86.8	25.53	26.47
67483	97	2	9	1.99	-95.03	-2.4	2.7	85.6	26.1	26.63
67484	97	2	10	1.97	-95.03	0.8	1.9	83.1	26.18	26.86
67485	97	2	11	1.94	-95.02	0.6	3.8	83.1	26.41	26.88
67486	97	2	12	1.94	-95.01	0.1	4.8	85.6	26.22	26.54
67487	97	2	13	1.97	-94.99	-1.6	4.5	88	25.99	26.65
67488	97	2	14	1.98	-94.97	-0.7	0.6	94.9	24.61	26.81
67489	97	2	15	2.01	-94.95	0.4	-0.6	95.7	24.96	26.99
67490	97	2	16	2	-94.94	-0.4	2.7	93.2	24.69	26.77
67491	97	2	17	1.99	-94.93	-0.7	1.3	84.3	25.87	26.76
67492	97	2	18	1.97	-94.9	1.3	0.7	83.5	26.52	27.35
67493	97	2	19	1.95	-94.85	0.4	-0.1	79.9	27.21	27.96
67494	97	2	20	1.92	-94.8	-0.6	0.8	86	26.83	27.81
67495	97	2	21	1.88	-94.74	-0.3	1	85.6	26.94	27.73
67496	97	2	22	1.82	-94.7	0.4	1.1	86.8	26.83	27.5
67497	97	2	23	1.79	-94.7	-1.1	-1.6	83.9	26.52	27.79
67498	97	2	24	1.79	-94.7	-0.8	-0.1	91.2	26.18	27.92
67499	97	2	25	1.79	-94.7	-0.5	2.5	91.2	26.71	27.69
67500	97	2	26	1.79	-94.7	0.4	1.1	91.6	26.26	27.43
67501	97	2	27	1.78	-94.7	0.4	-0.6	90.4	25.99	27.32
67502	97	2	28	1.79	-94.7	2.6	-0.2	86.4	27.44	27.81
67503	97	3	1	1.79	-94.7	3.4	1.2	92	26.52	27.89
67504	97	3	2	1.79	-94.7	0.5	-1.3	88.8	26.37	27.8
67505	97	3	3	1.8	-94.7	3.1	-1.1	90	26.9	28.16
67506	97	3	4	1.79	-94.7	4.1	0	89.2	27.4	28.26
67507	97	3	5	1.8	-94.71	2	1.6	91.6	26.45	28.15
67508	97	3	6	1.8	-94.71	0.3	2	91.2	26.64	28.17
67509	97	3	7	1.81	-94.72	-3.2	1.4	88	27.02	28.24
67510	97	3	8	1.81	-94.72	-5.7	-1.6	85.6	28.05	28.21
67511	97	3	9	1.81	-94.72	-3.5	-2	86.4	27.71	28.18
67512	97	3	10	1.81	-94.72	-0.9	-1	88.4	27.25	28.2
67513	97	3	11	1.81	-94.72	NaN	NaN	86	27.75	28.57
67514	97	3	12	1.81	-94.71	NaN	NaN	87.6	27.59	28.73
67515	97	3	13	1.8	-94.71	NaN	NaN	88.8	27.48	28.32
67516	97	3	14	1.81	-94.72	NaN	NaN	88	27.48	28.33
67517	97	3	15	1.8	-94.72	NaN	NaN	85.6	27.94	28.48
67518	97	3	16	1.8	-94.72	NaN	NaN	89.6	26.79	28.57
67519	97	3	17	1.8	-94.72	NaN	NaN	87.6	27.59	28.52
67520	97	3	18	1.8	-94.73	NaN	NaN	85.1	27.63	28.7
67521	97	3	19	1.8	-94.72	NaN	NaN	90	26.83	28.62
67522	97	3	20	1.82	-94.71	NaN	NaN	88.8	26.48	27.94
67523	97	3	21	1.79	-94.7	NaN	NaN	84.7	27.02	27.77
67524	97	3	22	1.81	-94.71	NaN	NaN	83.9	27.1	28.07
67525	97	3	23	1.8	-94.7	NaN	NaN	86	27.21	28.35
67526	97	3	24	1.8	-94.72	NaN	NaN	85.1	27.55	28.48
67527	97	3	25	1.8	-94.71	NaN	NaN	88.8	26.6	28.4
67528	97	3	26	1.8	-94.72	NaN	NaN	83.9	27.67	28.54
67529	97	3	27	1.8	-94.73	NaN	NaN	87.2	26.87	28.57
67530	97	3	28	1.8	-94.71	NaN	NaN	84.7	27.25	28.54
67531	97	3	29	1.8	-94.72	NaN	NaN	79.9	28.01	28.89
67532	97	3	30	1.81	-94.71	NaN	NaN	88.4	26.9	28.87
67533	97	3	31	1.85	-94.82	NaN	NaN	83.9	27.97	28.64
67534	97	4	1	1.88	-94.99	NaN	NaN	83.1	28.09	28.53
67535	97	4	2	1.93	-95.2	NaN	NaN	81.9	27.97	28.25
67536	97	4	3	2.01	-95.44	NaN	NaN	83.5	27.71	28.18
67537	97	4	4	2.09	-95.65	NaN	NaN	84.7	27.48	28.04
67538	97	4	5	2.15	-95.78	NaN	NaN	83.5	27.48	28.18
67539	97	4	6	2.2	-95.89	NaN	NaN	83.9	27.55	28.07
67540	97	4	7	2.26	-95.97	NaN	NaN	89.6	27.13	27.57
67541	97	4	8	2.29	-96.02	NaN	NaN	90	26.48	27.38
67542	97	4	9	2.3	-96.04	NaN	NaN	88.4	26.37	27.42
67543	97	4	10	2.36	-96.13	NaN	NaN	86	26.75	28.17
67544	97	4	11	2.43	-96.21	NaN	NaN	85.6	26.98	28.32
67545	97	4	12	2.42	-96.25	NaN	NaN	83.5	27.4	28.41
67546	97	4	13	2.43	-96.25	NaN	NaN	84.3	27.75	28.6
67547	97	4	14	2.42	-96.31	NaN	NaN	84.7	28.13	29
67548	97	4	15	2.42	-96.31	NaN	NaN	84.3	28.24	29.4
67549	97	4	16	2.42	-96.32	NaN	NaN	92.8	26.79	29.07
67550	97	4	17	2.43	-96.31	NaN	NaN	87.6	27.59	28.89
67551	97	4	18	2.43	-96.3	NaN	NaN	87.6	26.64	28.62
67552	97	4	19	2.44	-96.29	NaN	NaN	88.4	27.13	28.55
67553	97	4	20	2.43	-96.29	NaN	NaN	85.1	27.48	28.52
67554	97	4	21	2.43	-96.29	NaN	NaN	84.7	27.59	28.55
67555	97	4	22	2.42	-96.29	NaN	NaN	84.7	27.59	28.55
67556	97	4	23	2.42	-96.29	NaN	NaN	82.7	27.71	28.69
67557	97	4	24	2.43	-96.3	NaN	NaN	83.1	27.94	28.77
67558	97	4	25	2.43	-96.3	NaN	NaN	87.6	27.29	28.76
67559	97	4	26	2.42	-96.3	NaN	NaN	88.8	27.02	28.63
67560	97	4	27	2.42	-96.29	NaN	NaN	85.6	27.71	28.72
67561	97	4	28	2.44	-96.3	NaN	NaN	83.1	27.75	28.74
67562	97	4	29	2.44	-96.3	NaN	NaN	81.1	27.82	28.93
67563	97	4	30	2.43	-96.29	NaN	NaN	79.1	28.13	29.31
67564	97	5	1	2.43	-96.3	NaN	NaN	78.7	28.47	29.32
67565	97	5	2	2.43	-96.31	NaN	NaN	86	27.86	29.46
67566	97	5	3	2.43	-96.31	NaN	NaN	85.6	28.47	29.34
67567	97	5	4	2.44	-96.33	NaN	NaN	83.9	28.74	29.18
67568	97	5	5	2.47	-96.39	NaN	NaN	86	28.24	29.12
67569	97	5	6	2.53	-96.45	NaN	NaN	88.8	27.71	29.07
67570	97	8	8	1.98	-95	-0.6	6.8	83.8	NaN	NaN
67571	97	8	9	1.99	-95	0.8	6.6	83.4	27.18	28.16
67572	97	8	10	1.98	-95	-0.9	4.5	86.3	26.51	28.12
67573	97	8	11	1.98	-95	-2.9	5	84.2	27.02	28.22
67574	97	8	12	1.98	-95	-2.6	2.5	85.9	26.98	28.59
67575	97	8	13	1.98	-95	-1.4	2.2	86.7	26.9	28.5
67576	97	8	14	1.99	-95	-2.7	4.9	87.1	27.18	28.5
67577	97	8	15	1.99	-95	-4.4	3.2	86.7	26.83	28.54
67578	97	8	16	1.99	-95.01	-3	4.2	89.6	26.28	28.24
67579	97	8	17	1.99	-95	-2.7	7.3	83.8	27.41	28.25
67580	97	8	18	1.98	-95	-2.5	8.1	83	27.41	28.11
67581	97	8	19	1.99	-95	-3.8	7.8	79.7	26.98	27.8
67582	97	8	20	1.99	-95	-3.9	6.3	80.9	26.67	27.54
67583	97	8	21	1.98	-95	-2.8	6.9	84.2	26.59	27.56
67584	97	8	22	1.98	-95	-3.1	7.2	84.2	26.55	27.77
67585	97	8	23	1.98	-95	-3.4	6.4	83.4	26.67	27.95
67586	97	8	24	1.98	-95	-2.5	5.9	82.2	26.55	28.15
67587	97	8	25	1.98	-94.99	-1.5	5.9	83.4	26.75	28.07
67588	97	8	26	1.98	-95	NaN	NaN	NaN	26.86	28.09
67589	97	8	27	1.98	-95	-0.8	7.8	81.3	27.22	28.24
67590	97	8	28	1.98	-95	-0.7	7	82.2	27.33	28.36
67591	97	8	29	1.98	-95	-1.4	6.7	81.3	27.14	28.5
67592	97	8	30	1.98	-94.99	-1.2	6.5	83	27.02	28.47
67593	97	8	31	1.98	-94.99	-0.9	7.4	85.5	26.67	28.41
67594	97	9	1	1.98	-95	0.1	6.7	84.2	26.9	28.4
67595	97	9	2	1.98	-95	0.5	5.8	82.6	27.1	28.48
67596	97	9	3	1.98	-94.99	-0.1	4.4	81.8	27.1	28.57
67597	97	9	4	1.98	-94.99	-1.2	3.4	84.2	27.22	28.62
67598	97	9	5	1.98	-94.99	-1.6	5.4	83	27.57	28.64
67599	97	9	6	1.99	-94.99	-1.5	8.3	81.8	27.45	28.57
67600	97	9	7	1.99	-94.99	-2.5	7.3	77.6	27.3	28.47
67601	97	9	8	1.99	-94.99	-2.3	7.2	75.2	26.9	28.19
67602	97	9	9	1.98	-94.99	-2.7	5.9	75.6	26.75	27.88
67603	97	9	10	1.98	-94.99	-1.1	7.1	79.3	26.71	27.7
67604	97	9	11	1.99	-94.99	0	7.5	82.2	26.94	27.82
67605	97	9	12	1.98	-95	-0.8	6.4	83.4	27.06	27.99
67606	97	9	13	1.99	-94.99	-2.1	7	82.2	27.14	28.22
67607	97	9	14	1.99	-94.99	-2.9	7.3	80.1	27.14	28.27
67608	97	9	15	1.99	-94.99	-3.4	6.4	78.1	27.06	28.21
67609	97	9	16	1.99	-94.99	-0.8	5.3	78.5	26.98	28.2
67610	97	9	17	1.98	-94.99	-0.1	4.4	83	27.06	28.26
67611	97	9	18	1.98	-95	-0.9	4.7	91.2	26.08	28.3
67612	97	9	19	1.98	-94.99	-0.1	5.6	90	25.73	28.25
67613	97	9	20	1.99	-94.99	-1.6	7.7	83.4	26.94	28.18
67614	97	9	21	1.99	-94.99	-1.9	7.2	80.1	27.22	28.16
67615	97	9	22	1.99	-94.99	-1.5	6.1	80.1	26.9	28.16
67616	97	9	23	1.99	-94.99	-1.2	6.5	80.1	26.75	28.09
67617	97	9	24	1.99	-94.99	-1.9	8.4	80.9	26.67	28.03
67618	97	9	25	1.99	-94.99	-1.7	7.3	79.3	26.71	27.98
67619	97	9	26	1.99	-95	-2.4	6.5	78.5	26.35	27.93
67620	97	9	27	1.99	-94.99	-3.6	7.8	78.9	26.55	27.92
67621	97	9	28	1.99	-95	-4.4	7.7	80.1	26.71	27.89
67622	97	9	29	1.99	-94.99	-3.2	6.4	80.1	26.67	27.8
67623	97	9	30	1.99	-94.99	-4.4	6.6	80.5	26.67	27.72
67624	97	10	1	1.99	-95	-3.9	6.3	80.9	26.55	27.63
67625	97	10	2	1.99	-95	-1.7	7	82.2	26.43	27.57
67626	97	10	3	1.98	-95	-1.3	6.9	82.6	26.51	27.62
67627	97	10	4	1.99	-95	-1.1	6.9	83.4	26.47	27.49
67628	97	10	5	1.98	-95	-1.7	7	83	26.47	27.28
67629	97	10	6	1.99	-95	-1.9	7	81.3	26.28	27.26
67630	97	10	7	1.98	-95	-0.7	5.7	80.5	26.55	27.31
67631	97	10	8	1.99	-94.99	-0.7	5.8	81.8	26.67	27.44
67632	97	10	9	1.98	-94.99	-0.3	5.8	84.2	26.9	27.47
67633	97	10	10	1.98	-95	-1.7	6.2	87.1	26.86	27.43
67634	97	10	11	1.98	-94.99	0.5	5.5	87.9	26.47	27.52
67635	97	10	12	1.99	-95	2	7.2	85	26.9	27.6
67636	97	10	13	1.98	-95	0	7.9	80.5	26.9	27.52
67637	97	10	14	1.98	-94.98	-2.3	8	80.9	26.75	27.49
67638	97	10	15	1.99	-95	-2.5	7.3	82.6	26.75	27.45
67639	97	10	16	1.99	-95	-3	7.7	82.6	26.94	27.43
67640	97	10	17	1.98	-95	-1.7	7.2	81.3	26.9	27.53
67641	97	10	18	1.98	-95	-3.4	6.6	80.5	26.9	27.63
67642	97	10	19	1.98	-95	-2.2	5.3	79.7	26.98	27.74
67643	97	10	20	1.99	-95	-1.6	5.6	80.5	27.14	27.79
67644	97	10	21	1.98	-95	-2.5	5.9	82.6	27.14	27.8
67645	97	10	22	1.98	-94.99	-3.2	5.4	85	26.98	27.77
67646	97	10	23	1.99	-95	-3.9	6.3	84.6	27.18	27.81
67647	97	10	24	1.98	-95	-3.7	7.1	82.6	27.26	27.85
67648	97	10	25	1.98	-95	-2.3	7.2	82.6	27.14	27.9
67649	97	10	26	1.98	-95	-1.4	6.7	81.8	27.02	27.93
67650	97	10	27	1.98	-94.99	-0.3	4.8	87.9	26.67	27.91
67651	97	10	28	1.98	-94.99	-0.9	4.9	93.3	25.92	27.89
67652	97	10	29	1.98	-95	-3.8	4.5	87.1	27.02	28
67653	97	10	30	1.98	-95	-1.9	6	86.3	27.18	28.06
67654	97	10	31	1.98	-94.99	-3.2	6.6	85.5	27.33	28.11
67655	97	11	1	1.98	-94.99	-2.8	6.5	82.6	27.45	28.19
67656	97	11	2	1.98	-95	-1.3	7.1	80.5	27.33	28.19
67657	97	11	3	1.99	-95.01	-0.2	6.7	80.9	27.41	28.19
67658	97	11	4	1.98	-95	-0.2	6.2	83	27.53	28.18
67659	97	11	5	1.99	-95	-1.6	7.7	85.5	27.41	28.14
67660	97	11	6	1.99	-95	-1.9	7.4	82.2	27.49	28.11
67661	97	11	7	1.99	-95	0.1	4.6	78.5	27.37	28.22
67662	97	11	8	1.99	-95	2.3	5.2	77.6	27.41	28.2
67663	97	11	9	1.99	-94.99	0.9	5.4	77.6	27.37	28.21
67664	97	11	10	1.99	-94.99	-0.3	4.4	78.5	27.14	28.26
67665	97	11	11	1.99	-95	0.5	3.1	79.3	27.26	28.35
67666	97	11	12	1.99	-94.99	-0.5	4.6	81.8	27.61	28.4
67667	97	11	13	1.98	-95	-1.2	5.3	85	27.53	28.41
67668	97	11	14	1.99	-95	-0.7	6	85.5	27.41	28.33
67669	97	11	15	1.99	-95	0.1	5.5	90	26.04	28.07
67670	97	11	16	1.98	-95	0.2	4	83.4	26.35	28.03
67671	97	11	17	1.99	-95	-3.1	4.8	85.9	26.94	28.08
67672	97	11	18	1.98	-95	-4	3.3	84.6	27.22	28.17
67673	97	11	19	1.99	-95	-0.9	3.7	86.3	27.1	28.34
67674	97	11	20	1.99	-95	-3.7	2.7	86.3	27.22	28.45
67675	97	11	21	1.98	-95	-4.4	5.4	85.9	27.18	28.33
67676	97	11	22	1.99	-94.98	-1.2	6.5	80.1	27.69	28.32
67677	97	11	23	1.99	-94.99	2.1	3.8	85.9	27.02	28.28
67678	97	11	24	1.99	-95	0.4	5.1	84.2	27.02	28.26
67679	97	11	25	1.99	-95	-0.3	5.8	82.6	27.65	28.29
67680	97	11	26	1.99	-94.99	-0.2	6.7	81.8	27.77	28.23
67681	97	11	27	1.99	-95	-0.2	6.3	83	27.69	28.22
67682	97	11	28	1.99	-94.99	-1	6.5	83	27.77	28.18
67683	97	11	29	2	-95	0	5	88.7	26.9	28.13
67684	97	11	30	1.99	-94.99	0.3	6.1	87.5	27.14	28.11
67685	97	12	1	1.99	-95	1.1	4.2	89.6	26.47	28.08
67686	97	12	2	1.98	-95	-0.1	3.4	85.5	27.22	28.12
67687	97	12	3	1.98	-94.99	-4.4	2	88.3	27.22	28.2
67688	97	12	4	1.98	-95	-3.5	1.6	92	26.43	28.15
67689	97	12	5	1.99	-95	-3.5	0.8	85.9	27.73	28.39
67690	97	12	6	1.99	-95.01	-3.9	1.9	86.3	27.84	28.42
67691	97	12	7	1.99	-95.01	-2	2	87.5	27.69	28.47
67692	97	12	8	1.99	-95.01	-0.4	3.1	87.5	27.88	28.53
67693	97	12	9	1.98	-95	-1.3	4.8	87.5	27.88	28.55
67694	97	12	10	1.99	-95	-2.1	2.9	90	27.33	28.41
67695	97	12	11	1.99	-95	0.9	3.2	90.4	26.75	28.24
67696	97	12	12	1.99	-95	-0.4	3.8	85.9	27.53	28.48
67697	97	12	13	1.99	-95.01	-1	3.3	87.9	27.41	28.54
67698	97	12	14	1.98	-95	2.3	3.8	87.9	27.41	28.46
67699	97	12	15	1.98	-95	2.1	0.8	91.6	26.08	28.26
67700	97	12	16	1.97	-95.04	-2.6	0.4	84.6	27.45	28.3
67701	97	12	17	1.98	-95	-0.7	3.7	85.9	27.73	28.44
67702	97	12	18	1.99	-95.01	-3.1	2	84.6	27.73	28.6
