Obs	Year	Month	Day	Latitude	Longitude	ZonWinds	MerWinds	Humidity	AirTemp	SSTemp
96238	95	2	5	5.06	-109.97	-1.8	2	84.9	26.84	27.68
96239	95	2	6	5.07	-109.97	-1.2	3.7	85.4	27.5	27.87
96240	95	2	7	5.07	-109.97	-0.5	2.3	84.3	27.57	27.9
96241	95	2	8	5.07	-109.96	-0.2	5.5	85.2	28.03	27.87
96242	95	2	9	5.07	-109.96	-5.4	-1.5	86	27.96	27.83
96243	95	2	10	5.06	-109.96	-4.6	-4.3	86.8	27.92	27.82
96244	95	2	11	5.07	-109.97	-5.4	-3.3	88.7	27.07	27.73
96245	95	2	12	5.07	-109.97	-4.8	-2.8	87.8	27.54	27.67
96246	95	2	13	5.07	-109.97	-5.8	-3.8	85.6	27.88	27.75
96247	95	2	14	5.06	-109.96	-5.2	-4.5	84.1	27.88	27.81
96248	95	2	15	5.07	-109.97	-4.4	-1.9	84.3	27.92	27.93
96249	95	2	16	5.07	-109.96	-3.5	-2.1	86.9	27.42	28.02
96250	95	2	17	5.07	-109.96	-4.3	-0.3	86.5	27.5	28
96251	95	2	18	5.06	-109.98	-3.9	-0.6	91.3	25.96	27.88
96252	95	2	19	5.06	-109.96	0.8	0.1	94.2	25.11	27.45
96253	95	2	20	5.07	-109.97	-1.5	-0.7	89	25.92	27.46
96254	95	2	21	5.07	-109.96	-5.3	-1.7	84.8	27.77	27.71
96255	95	2	22	5.07	-110	-6.6	-1.1	81.5	28.03	27.86
96256	95	2	23	5.07	-109.96	-6.3	-1.8	83.3	28.03	27.86
96257	95	2	24	5.07	-109.96	-4.9	-0.6	84.1	NaN	NaN
96258	95	2	25	5	-110	NaN	NaN	NaN	NaN	NaN
96259	95	2	26	4.98	-109.96	-6.3	-1	78.6	27.69	27.97
96260	95	2	27	4.98	-109.96	-5.2	-2.5	81.1	27.74	28
96261	95	2	28	4.98	-109.96	-5.6	-4.1	81.5	27.78	28.01
96262	95	3	1	4.98	-109.96	-5.5	-2.8	84.5	27.46	28.03
96263	95	3	2	4.98	-109.96	-5.1	1.2	89.1	25.96	28.02
96264	95	3	3	4.98	-109.96	-6.6	-0.5	85.1	26.39	28
96265	95	3	4	4.98	-109.96	-6.7	0.2	83.1	27.19	28.02
96266	95	3	5	4.98	-109.96	-5.1	1.7	83.9	26.79	28.04
96267	95	3	6	4.98	-109.96	-3.6	0.2	85.8	26.71	28.03
96268	95	3	7	4.98	-109.96	-3.4	2.1	82.5	26.99	28.1
96269	95	3	8	4.97	-109.96	-3.8	1.1	85.2	26.55	28.03
96270	95	3	9	4.98	-109.96	NaN	NaN	NaN	NaN	NaN
96271	95	3	10	4.98	-109.96	-3.3	1.7	83.8	26.83	28.18
96272	95	3	11	4.98	-109.96	-4.6	0	83.5	27.03	28.17
96273	95	3	12	4.98	-109.96	-3.8	0.5	84.7	26.79	28.19
96274	95	3	13	4.97	-109.96	-2.9	1	79.7	26.99	28.23
96275	95	3	14	4.97	-109.96	-1.6	0	82.4	26.75	28.39
96276	95	3	15	4.98	-109.95	-0.3	1.4	82.6	26.12	28.12
96277	95	3	16	4.98	-109.96	1.2	2	80.1	26.59	28.23
96278	95	3	17	4.97	-109.96	-2.2	0.3	80.3	26.87	28.27
96279	95	3	18	4.97	-109.96	-2.5	0.3	81.8	27.07	28.53
96280	95	3	19	4.98	-109.97	-2.8	0.2	83.9	26.99	28.34
96281	95	3	20	4.98	-109.96	-1.2	1.4	89.6	25.09	28.19
96282	95	3	21	4.98	-109.96	-0.4	3.2	79.1	26.55	28
96283	95	3	22	4.98	-109.96	NaN	NaN	NaN	NaN	NaN
96284	95	3	23	4.97	-109.96	0.3	-1.3	78.6	27.35	28.48
96285	95	3	24	4.97	-109.96	-2.1	-3.8	75.8	27.66	28.67
96286	95	3	25	4.97	-109.96	-2.3	-3.2	74.1	27.66	28.47
96287	95	3	26	4.98	-109.96	-4.2	-3.1	74.4	27.82	28.39
96288	95	3	27	4.98	-109.97	-3.5	-2.6	83.3	27.38	28.44
96289	95	3	28	4.99	-109.96	-3.9	0.2	82.4	27.82	28.75
96290	95	3	29	4.98	-109.97	-4.4	1	84.5	27.58	28.9
96291	95	3	30	4.97	-109.96	-3.5	2.3	83.2	27.23	28.77
96292	95	3	31	4.98	-109.96	0.1	-0.3	80.9	26.43	28.52
96293	95	4	1	4.98	-109.96	-3.8	0.2	83.3	27.19	28.56
96294	95	4	2	5	-109.96	-4.4	2.7	82.1	NaN	NaN
96295	95	4	3	4.98	-109.96	-3.5	3.7	NaN	NaN	NaN
96296	95	4	4	4.98	-109.96	-2.8	2.9	NaN	NaN	NaN
96297	95	4	5	4.98	-109.96	-2.5	3.5	NaN	NaN	NaN
96298	95	4	6	4.98	-109.96	-2.8	3.7	NaN	NaN	NaN
96299	95	4	7	5	-109.96	-1.4	3.8	NaN	NaN	NaN
96300	95	4	8	4.97	-109.97	0.3	3.1	NaN	NaN	NaN
96301	95	4	9	4.98	-109.96	0.9	1.7	NaN	NaN	NaN
96302	95	4	10	4.98	-109.96	2.4	1.2	NaN	NaN	NaN
96303	95	4	11	4.98	-109.95	2.8	3.1	NaN	NaN	NaN
96304	95	4	12	4.97	-109.96	0.4	-1.7	NaN	NaN	NaN
96305	95	4	13	4.98	-109.96	-0.7	-0.9	NaN	NaN	NaN
96306	95	4	14	4.98	-109.96	-0.1	-0.5	NaN	NaN	NaN
96307	95	4	15	4.99	-109.96	-0.3	4.4	NaN	NaN	NaN
96308	95	4	16	4.97	-109.95	1.2	1.8	NaN	NaN	NaN
96309	95	4	17	4.98	-109.96	1	-2	NaN	NaN	NaN
96310	95	4	18	4.98	-109.96	0.6	3.7	NaN	NaN	NaN
96311	95	4	19	4.98	-109.96	1.3	1.2	NaN	NaN	NaN
96312	95	4	20	4.98	-109.95	-1.2	0.4	NaN	NaN	NaN
96313	95	4	21	4.98	-109.96	-1.8	-1.1	NaN	NaN	NaN
96314	95	4	22	4.98	-109.96	-1.8	1.2	NaN	NaN	NaN
96315	95	4	23	4.99	-109.96	-1.9	3.9	NaN	NaN	NaN
96316	95	4	24	4.98	-109.96	0.4	5.3	NaN	NaN	NaN
96317	95	4	25	4.98	-109.96	-1.9	6.2	NaN	NaN	NaN
96318	95	4	26	4.99	-109.95	-3.1	5	NaN	NaN	NaN
96319	95	4	27	4.98	-109.96	-3.6	4.7	NaN	NaN	NaN
96320	95	4	28	4.98	-109.95	-3.5	6.3	NaN	NaN	NaN
96321	95	4	29	4.98	-109.95	-3.1	6.2	NaN	NaN	NaN
96322	95	4	30	4.98	-109.94	-3.9	5.3	NaN	NaN	NaN
96323	95	5	1	4.97	-109.95	-3.1	3.8	NaN	NaN	NaN
96324	95	5	2	4.97	-109.95	-2.5	3.8	NaN	NaN	NaN
96325	95	5	3	4.97	-109.95	-0.8	2.9	NaN	NaN	NaN
96326	95	5	4	4.97	-109.95	0.5	1.8	NaN	NaN	NaN
96327	95	5	5	4.98	-109.96	-1	4.3	NaN	NaN	NaN
96328	95	5	6	4.99	-109.95	-1.3	6.2	NaN	NaN	NaN
96329	95	5	7	4.98	-109.94	-1.3	6.2	NaN	NaN	NaN
96330	95	5	8	4.98	-109.95	-2	5.5	NaN	NaN	NaN
96331	95	5	9	4.99	-109.95	-1.8	5.6	NaN	NaN	NaN
96332	95	5	10	4.98	-109.95	-2.2	5.7	NaN	NaN	NaN
96333	95	5	11	4.99	-109.95	-1.3	8.3	NaN	NaN	NaN
96334	95	5	12	4.99	-109.96	-2.9	7.6	NaN	NaN	NaN
96335	95	5	13	4.99	-109.95	-0.9	5.9	NaN	NaN	NaN
96336	95	5	14	4.98	-109.96	-2.5	5.3	NaN	NaN	NaN
96337	95	5	15	4.98	-109.96	-3.3	4.2	NaN	NaN	NaN
96338	95	5	16	4.99	-109.96	1.2	7.6	NaN	NaN	NaN
96339	95	5	17	4.99	-109.95	0.6	6.5	NaN	NaN	NaN
96340	95	5	18	4.99	-109.95	0.1	6.8	NaN	NaN	NaN
96341	95	5	19	4.98	-109.96	-1.9	7.6	NaN	NaN	NaN
96342	95	5	20	4.99	-109.95	-4.4	6.8	NaN	NaN	NaN
96343	95	5	21	4.98	-109.95	-3.2	5.8	NaN	NaN	NaN
96344	95	5	22	4.98	-109.95	-2.3	3.1	NaN	NaN	NaN
96345	95	5	23	4.98	-109.96	-0.9	-0.6	NaN	NaN	NaN
96346	95	5	24	4.97	-109.96	1.6	-0.5	NaN	NaN	NaN
96347	95	5	25	4.97	-109.96	2.3	2	NaN	NaN	NaN
96348	95	5	26	4.97	-109.96	-0.2	6.4	NaN	NaN	NaN
96349	95	5	27	4.97	-109.96	-1.7	5	NaN	NaN	NaN
96350	95	5	28	4.96	-109.95	0.8	2.3	NaN	NaN	NaN
96351	95	5	29	4.97	-109.96	-0.9	5.1	NaN	NaN	NaN
96352	95	5	30	4.97	-109.94	-0.9	7.1	NaN	NaN	NaN
96353	95	5	31	4.97	-109.96	0.6	6.1	NaN	NaN	NaN
96354	95	6	1	4.96	-109.96	-0.1	4.8	NaN	NaN	NaN
96355	95	6	2	4.97	-109.95	0.7	3.1	NaN	NaN	NaN
96356	95	6	3	4.97	-109.96	0.6	6.5	NaN	NaN	NaN
96357	95	6	4	4.97	-109.96	0.6	6.3	NaN	NaN	NaN
96358	95	6	5	4.97	-109.96	-0.8	6.5	NaN	NaN	NaN
96359	95	6	6	4.97	-109.97	-0.9	7.1	NaN	NaN	NaN
96360	95	6	7	4.99	-109.95	-1.4	5.4	NaN	NaN	NaN
96361	95	6	8	4.98	-109.96	-1.8	4.7	NaN	NaN	NaN
96362	95	6	9	4.98	-109.96	1.3	2.6	NaN	NaN	NaN
96363	95	6	10	4.98	-109.96	-2.4	6.7	NaN	NaN	NaN
96364	95	6	11	4.99	-109.96	-0.6	7.8	NaN	NaN	NaN
96365	95	6	12	4.99	-109.95	-2.2	5.7	NaN	NaN	NaN
96366	95	6	13	4.98	-109.95	-2.4	5.7	NaN	NaN	NaN
96367	95	6	14	4.99	-109.95	-2.6	5.6	NaN	NaN	NaN
96368	95	6	15	4.99	-109.96	-1.6	6.6	NaN	NaN	NaN
96369	95	6	16	5	-109.96	-2.5	7.1	NaN	NaN	NaN
96370	95	6	17	4.98	-109.96	-3.6	5.7	NaN	NaN	NaN
96371	95	6	18	4.99	-109.96	-4	6.9	NaN	NaN	NaN
96372	95	6	19	4.98	-109.96	-4.2	6.8	NaN	NaN	NaN
96373	95	6	20	4.99	-109.95	-3.9	5.1	NaN	NaN	NaN
96374	95	6	21	4.98	-109.96	-4.7	5.1	NaN	NaN	NaN
96375	95	6	22	4.99	-109.95	-3.9	3.9	NaN	NaN	NaN
96376	95	6	23	4.98	-109.96	-2.7	5	NaN	NaN	NaN
96377	95	6	24	4.98	-109.96	0.9	6.6	NaN	NaN	NaN
96378	95	6	25	4.99	-109.96	0.8	7.8	NaN	NaN	NaN
96379	95	6	26	4.98	-109.96	-0.6	7.8	NaN	NaN	NaN
96380	95	6	27	4.98	-109.94	-2.6	7.7	NaN	NaN	NaN
96381	95	6	28	4.98	-109.97	-4.1	5.4	NaN	NaN	NaN
96382	95	6	29	4.99	-109.97	-3.6	4.5	NaN	NaN	NaN
96383	95	6	30	4.98	-109.96	-2.2	5.7	NaN	NaN	NaN
96384	95	7	1	4.98	-109.96	-1.5	6.2	NaN	NaN	NaN
96385	95	7	2	4.98	-109.95	0.1	7.1	NaN	NaN	NaN
96386	95	7	3	4.98	-109.95	-0.7	6.1	NaN	NaN	NaN
96387	95	7	4	4.99	-109.96	-1.8	7	NaN	NaN	NaN
96388	95	7	5	4.97	-109.95	-2.8	6	NaN	NaN	NaN
96389	95	7	6	4.97	-109.94	-3.4	7.9	NaN	NaN	NaN
96390	95	7	7	4.97	-109.95	-3	5.8	NaN	NaN	NaN
96391	95	7	8	4.97	-109.95	-4	5.6	NaN	NaN	NaN
96392	95	7	9	4.97	-109.96	-2.4	5.7	NaN	NaN	NaN
96393	95	7	10	4.97	-109.95	-0.1	5.8	NaN	NaN	NaN
96394	95	7	11	4.97	-109.94	0.1	4.8	NaN	NaN	NaN
96395	95	7	12	4.97	-109.95	1	3.7	NaN	NaN	NaN
96396	95	7	13	4.98	-109.97	-0.8	6.7	NaN	NaN	NaN
96397	95	7	14	4.97	-109.96	-0.9	5.9	NaN	NaN	NaN
96398	95	7	15	4.97	-109.96	-2.6	4.6	NaN	NaN	NaN
96399	95	7	16	4.98	-109.96	-1.6	5.2	NaN	NaN	NaN
96400	95	7	17	4.99	-109.96	-1.2	6.4	NaN	NaN	NaN
96401	95	7	18	4.99	-109.96	-2	6.5	NaN	NaN	NaN
96402	95	7	19	4.98	-109.96	-3.3	5.2	NaN	NaN	NaN
96403	95	7	20	4.98	-109.96	-3.3	5.1	NaN	NaN	NaN
96404	95	7	21	4.99	-109.96	-1.5	6.4	NaN	NaN	NaN
96405	95	7	22	4.98	-109.96	-1.8	8	NaN	NaN	NaN
96406	95	7	23	4.98	-109.96	-0.1	8.2	NaN	NaN	NaN
96407	95	7	24	4.98	-109.96	-1.6	5.6	NaN	NaN	NaN
96408	95	7	25	4.98	-109.95	-0.7	5.9	NaN	NaN	NaN
96409	95	7	26	4.98	-109.96	-0.6	6.7	NaN	NaN	NaN
96410	95	7	27	4.98	-109.95	-2.6	7.7	NaN	NaN	NaN
96411	95	7	28	4.98	-109.95	-2	7.1	NaN	NaN	NaN
96412	95	7	29	4.98	-109.95	-1.9	6.1	NaN	NaN	NaN
96413	95	7	30	4.98	-109.95	-0.1	7.2	NaN	NaN	NaN
96414	95	7	31	4.98	-109.95	-1	9.1	NaN	NaN	NaN
96415	95	8	1	4.99	-109.96	-1.8	9.2	NaN	NaN	NaN
96416	95	8	2	4.99	-109.95	-2.3	8.7	NaN	NaN	NaN
96417	95	8	3	4.98	-109.95	-2.2	5.7	NaN	NaN	NaN
96418	95	8	4	4.98	-109.95	-2.3	5.9	NaN	NaN	NaN
96419	95	8	5	4.99	-109.95	-0.8	6.9	NaN	NaN	NaN
96420	95	8	6	4.99	-109.95	-1.4	7	NaN	NaN	NaN
96421	95	8	7	4.98	-109.95	-2.1	3.7	NaN	NaN	NaN
96422	95	8	8	4.98	-109.95	-2.5	4.1	NaN	NaN	NaN
96423	95	8	9	4.98	-109.95	NaN	NaN	NaN	NaN	NaN
96424	95	8	10	4.98	-109.95	NaN	NaN	NaN	NaN	NaN
96425	95	8	11	4.98	-109.88	NaN	NaN	NaN	NaN	NaN
96426	95	8	12	4.98	-109.88	NaN	NaN	81.3	25.29	26.16
96427	95	8	13	4.99	-109.88	NaN	NaN	84.6	24.93	26.2
96428	95	8	14	5	-109.89	NaN	NaN	82.5	25.33	26.73
96429	95	8	15	4.99	-109.88	NaN	NaN	82.5	25.29	26.77
96430	95	8	16	4.99	-109.88	NaN	NaN	82.5	25.05	26.88
96431	95	8	17	4.99	-109.88	NaN	NaN	79.2	24.97	26.88
96432	95	8	18	4.99	-109.88	NaN	NaN	77.6	24.77	26.83
96433	95	8	19	4.99	-109.88	NaN	NaN	75.5	24.69	26.74
96434	95	8	20	5	-109.88	NaN	NaN	73.4	24.89	26.74
96435	95	8	21	4.99	-109.88	NaN	NaN	70.6	24.69	27.12
96436	95	8	22	5	-109.89	NaN	NaN	80.4	24.22	27.22
96437	95	8	23	5	-109.88	NaN	NaN	85	23.91	27.21
96438	95	8	24	4.99	-109.87	NaN	NaN	77.6	24.54	27.15
96439	95	8	25	4.99	-109.88	NaN	NaN	82.5	24.85	27.14
96440	95	8	26	4.99	-109.88	NaN	NaN	82.5	25.29	27.16
96441	95	8	27	4.99	-109.88	NaN	NaN	79.2	NaN	NaN
96442	95	8	28	4.99	-109.87	NaN	NaN	80.9	25.05	26.98
96443	95	8	29	4.98	-109.87	NaN	NaN	80.4	25.05	27.16
96444	95	8	30	4.99	-109.88	NaN	NaN	79.6	25.25	26.76
96445	95	8	31	4.99	-109.88	NaN	NaN	76.3	25.52	26.8
96446	95	9	1	4.99	-109.89	NaN	NaN	78	25.48	26.98
96447	95	9	2	4.98	-109.87	NaN	NaN	77.6	25.88	27.11
96448	95	9	3	4.99	-109.87	NaN	NaN	85	25.29	27.25
96449	95	9	4	4.99	-109.87	NaN	NaN	87.8	24.93	27.21
96450	95	9	5	4.99	-109.88	NaN	NaN	79.2	25.88	27.23
96451	95	9	6	4.99	-109.88	NaN	NaN	81.3	26.04	27.23
96452	95	9	7	4.99	-109.88	NaN	NaN	77.6	26.16	27.19
96453	95	9	8	5	-109.88	NaN	NaN	83.7	25.21	27.15
96454	95	9	9	5	-109.88	NaN	NaN	77.2	25.45	27.06
96455	95	9	10	5	-109.88	NaN	NaN	78	24.97	27.01
96456	95	9	11	5	-109.88	NaN	NaN	75.9	25.33	26.94
96457	95	9	12	5	-109.88	NaN	NaN	77.6	25.05	26.94
96458	95	9	13	5	-109.88	NaN	NaN	78.8	25.25	26.97
96459	95	9	14	5	-109.87	NaN	NaN	76.3	25.29	26.9
96460	95	9	15	4.99	-109.88	NaN	NaN	75.5	25.41	26.75
96461	95	9	16	5	-109.88	NaN	NaN	74.3	25.33	26.66
96462	95	9	17	5	-109.88	NaN	NaN	74.3	25.21	26.6
96463	95	9	18	5	-109.87	NaN	NaN	67.7	25.25	26.61
96464	95	9	19	5	-109.88	NaN	NaN	68.5	24.73	26.62
96465	95	9	20	5	-109.87	NaN	NaN	65.6	24.69	26.41
96466	95	9	21	5	-109.87	NaN	NaN	62.8	24.97	26.25
96467	95	9	22	5	-109.87	NaN	NaN	66.9	25.05	26.36
96468	95	9	23	5	-109.87	NaN	NaN	82.1	24.89	26.55
96469	95	9	24	5	-109.87	NaN	NaN	94	23.43	26.25
96470	95	9	25	5	-109.87	NaN	NaN	89.5	23.79	26.23
96471	95	9	26	5	-109.88	NaN	NaN	81.3	24.26	26.02
96472	95	9	27	5	-109.87	NaN	NaN	74.7	24.1	25.9
96473	95	9	28	5	-109.87	NaN	NaN	70.6	24.22	25.88
96474	95	9	29	5	-109.87	NaN	NaN	74.3	24.3	25.92
96475	95	9	30	5	-109.87	NaN	NaN	78.8	24.22	25.89
96476	95	10	1	4.99	-109.87	NaN	NaN	77.2	24.3	25.85
96477	95	10	2	4.99	-109.86	NaN	NaN	77.6	24.54	25.82
96478	95	10	3	4.99	-109.87	NaN	NaN	76.7	25.05	25.83
96479	95	10	4	4.99	-109.88	NaN	NaN	71.4	25.17	25.86
96480	95	10	5	4.99	-109.87	NaN	NaN	73.4	25.29	25.91
96481	95	10	6	4.98	-109.88	NaN	NaN	80.4	25.6	26.22
96482	95	10	7	4.99	-109.87	NaN	NaN	82.1	25.52	26.18
96483	95	10	8	4.99	-109.87	NaN	NaN	79.6	25.52	26.13
96484	95	10	9	4.99	-109.87	NaN	NaN	80	25.33	25.76
96485	95	10	10	4.99	-109.87	NaN	NaN	77.6	25.37	26.46
96486	95	10	11	4.99	-109.87	NaN	NaN	71	25.33	26.58
96487	95	10	12	4.99	-109.89	NaN	NaN	69.7	25.05	25.09
96488	95	10	13	4.98	-109.87	NaN	NaN	70.6	25.21	26.35
96489	95	10	14	4.99	-109.88	NaN	NaN	70.6	25.25	26.12
96490	95	10	15	4.98	-109.88	NaN	NaN	73.4	25.45	26.12
96491	95	10	16	4.99	-109.89	NaN	NaN	76.7	24.89	26.12
96492	95	10	17	4.99	-109.9	NaN	NaN	75.1	24.93	26.35
96493	95	10	18	5	-109.88	NaN	NaN	74.3	24.93	26.63
96494	95	10	19	4.99	-109.88	NaN	NaN	75.1	25.13	26.68
96495	95	10	20	4.99	-109.88	NaN	NaN	73.9	25.21	26.64
96496	95	10	21	5	-109.88	NaN	NaN	79.2	24.69	26.62
96497	95	10	22	5	-109.88	NaN	NaN	81.3	24.93	26.48
96498	95	10	23	4.99	-109.88	NaN	NaN	87	24.5	26.46
96499	95	10	24	5	-109.88	NaN	NaN	85.8	24.42	26.59
96500	95	10	25	4.99	-109.88	NaN	NaN	81.3	24.89	26.25
96501	95	10	26	4.99	-109.88	NaN	NaN	80.4	25.01	25.82
96502	95	10	27	4.99	-109.88	NaN	NaN	80.9	25.01	25.89
96503	95	10	28	5	-109.88	NaN	NaN	75.5	24.81	26.38
96504	95	10	29	4.99	-109.88	NaN	NaN	74.3	24.46	26.48
96505	95	10	30	5	-109.89	NaN	NaN	76.7	24.42	26.42
96506	95	10	31	5	-109.9	NaN	NaN	71.8	24.58	26.25
96507	95	11	1	4.99	-109.88	NaN	NaN	73.9	24.34	25.86
96508	95	11	2	4.99	-109.88	NaN	NaN	78	24.81	26.07
96509	95	11	3	4.99	-109.88	NaN	NaN	81.7	24.54	26.55
96510	95	11	4	4.99	-109.88	NaN	NaN	80	24.46	26.13
96511	95	11	5	4.99	-109.88	NaN	NaN	83.7	24.26	26.24
96512	95	11	6	4.99	-109.88	NaN	NaN	83.3	24.93	26.64
96513	95	11	7	4.98	-109.89	NaN	NaN	82.9	24.69	26.7
96514	95	11	8	4.99	-109.88	NaN	NaN	79.6	24.06	26.67
96515	95	11	9	4.99	-109.89	NaN	NaN	83.7	23.35	26.62
96516	95	11	10	4.99	-109.89	NaN	NaN	85	23.31	26.57
96517	95	11	11	4.99	-109.88	NaN	NaN	NaN	23.08	26.53
96518	95	11	12	4.99	-109.89	NaN	NaN	NaN	24.18	26.66
96519	95	11	13	4.99	-109.89	NaN	NaN	NaN	24.66	26.67
96520	95	11	14	4.99	-109.9	NaN	NaN	NaN	24.34	26.66
96521	95	11	15	4.99	-109.89	NaN	NaN	NaN	23.67	26.54
96522	95	11	16	5	-109.89	NaN	NaN	NaN	23.47	26.4
96523	95	11	17	5	-109.89	NaN	NaN	NaN	23.12	26.33
96524	95	11	18	5	-109.89	NaN	NaN	NaN	23.04	26.34
96525	95	11	19	5	-109.88	NaN	NaN	NaN	22.48	26.33
96526	95	11	20	5	-109.89	NaN	NaN	NaN	22.44	26.31
96527	95	11	21	5	-109.89	NaN	NaN	NaN	22.33	26.32
96528	95	11	22	5	-109.89	NaN	NaN	NaN	22.44	26.36
96529	95	11	23	5	-109.89	NaN	NaN	NaN	22.72	26.42
96530	95	11	24	5	-109.89	NaN	NaN	NaN	22.09	26.06
96531	95	11	25	5	-109.89	NaN	NaN	NaN	22.29	25.8
96532	95	11	26	5	-109.89	NaN	NaN	NaN	22.4	25.77
96533	95	11	27	5	-109.88	NaN	NaN	NaN	21.89	25.79
96534	95	11	28	4.99	-109.88	NaN	NaN	NaN	22.44	25.63
96535	95	11	29	5	-109.89	NaN	NaN	NaN	22.72	25.55
96536	95	11	30	5	-109.88	NaN	NaN	NaN	22.96	25.37
96537	95	12	1	4.99	-109.88	NaN	NaN	NaN	22.09	25.32
96538	95	12	2	4.99	-109.87	NaN	NaN	NaN	22.68	25.88
96539	95	12	3	4.99	-109.88	NaN	NaN	NaN	23.59	26.15
96540	95	12	4	4.99	-109.88	NaN	NaN	NaN	23	26.23
96541	95	12	5	4.99	-109.88	NaN	NaN	NaN	23.91	26.42
96542	95	12	6	4.99	-109.88	NaN	NaN	NaN	24.14	26.43
96543	95	12	7	4.99	-109.88	NaN	NaN	NaN	23.91	26.42
96544	95	12	8	4.99	-109.88	NaN	NaN	NaN	24.02	26.46
96545	95	12	9	4.99	-109.88	NaN	NaN	NaN	23.43	26.39
96546	95	12	10	4.99	-109.88	NaN	NaN	NaN	23.71	26.34
96547	95	12	11	4.99	-109.88	NaN	NaN	NaN	24.38	26.36
96548	95	12	12	4.99	-109.88	NaN	NaN	NaN	24.62	26.41
96549	95	12	13	5	-109.88	NaN	NaN	NaN	24.81	26.24
96550	95	12	14	5	-109.88	NaN	NaN	NaN	24.14	26.08
96551	95	12	15	4.99	-109.88	NaN	NaN	NaN	24.46	25.25
96552	95	12	16	4.99	-109.87	NaN	NaN	NaN	24.38	24.64
96553	95	12	17	4.99	-109.88	NaN	NaN	NaN	24.26	24.58
96554	95	12	18	4.99	-109.88	NaN	NaN	NaN	24.1	25.53
96555	95	12	19	4.99	-109.88	NaN	NaN	NaN	24.46	26.42
96556	95	12	20	4.99	-109.88	NaN	NaN	NaN	24.38	26.49
96557	95	12	21	4.99	-109.89	NaN	NaN	NaN	24.66	26.73
96558	95	12	22	4.99	-109.88	NaN	NaN	NaN	24.66	26.77
96559	95	12	23	4.99	-109.88	NaN	NaN	NaN	24.1	26.72
96560	95	12	24	4.99	-109.88	NaN	NaN	NaN	25.09	26.68
96561	96	1	9	4.98	-109.93	NaN	NaN	NaN	24.83	25.15
96562	96	1	10	4.98	-109.93	NaN	NaN	82.1	25.11	25.27
96563	96	1	11	4.98	-109.94	NaN	NaN	87.3	24.51	25.56
96564	96	1	12	4.98	-109.94	NaN	NaN	90.5	23.92	25.58
96565	96	1	13	4.98	-109.94	NaN	NaN	NaN	NaN	NaN
96566	96	1	14	4.98	-109.93	NaN	NaN	NaN	24.47	25.87
96567	96	1	15	4.98	-109.93	NaN	NaN	NaN	24.63	25.79
96568	96	1	16	4.98	-109.94	NaN	NaN	NaN	24.79	25.83
96569	96	1	17	4.98	-109.94	NaN	NaN	NaN	24.71	25.77
96570	96	1	18	4.98	-109.94	NaN	NaN	88.5	24.71	25.95
96571	96	1	19	4.97	-109.93	NaN	NaN	88.1	24.75	26.16
96572	96	1	20	4.97	-109.94	NaN	NaN	80.9	25.9	26.01
96573	96	1	21	4.97	-109.95	NaN	NaN	79.7	25.86	26.02
96574	96	1	22	4.99	-109.95	NaN	NaN	86.1	24.99	26.08
96575	96	1	23	4.98	-109.94	NaN	NaN	89.7	24.08	26
96576	96	1	24	4.97	-109.93	NaN	NaN	86.5	24.43	25.89
96577	96	1	25	4.97	-109.97	NaN	NaN	86.1	24.16	25.87
96578	96	1	26	4.97	-109.94	NaN	NaN	82.9	24.87	25.82
96579	96	1	27	4.97	-109.95	NaN	NaN	85.7	25.15	26.49
96580	96	1	28	4.97	-109.95	NaN	NaN	87.3	24.51	26.74
96581	96	1	29	4.98	-109.94	NaN	NaN	82.5	25.03	26.7
96582	96	1	30	4.98	-109.95	NaN	NaN	78.1	24.87	26.67
96583	96	1	31	4.97	-109.93	NaN	NaN	77.7	26.02	26.52
96584	96	2	1	4.97	-109.94	NaN	NaN	79.3	26.26	26.74
96585	96	2	2	4.98	-109.95	NaN	NaN	80.9	26.26	26.73
96586	96	2	3	4.98	-109.95	NaN	NaN	NaN	NaN	NaN
96587	96	2	4	4.99	-109.94	NaN	NaN	80.5	24.75	26.46
96588	96	2	5	4.98	-109.95	NaN	NaN	78.1	25.38	26.53
96589	96	2	6	4.99	-109.95	NaN	NaN	83.3	25.34	26.63
96590	96	2	7	4.99	-109.93	NaN	NaN	78.5	26.18	26.58
96591	96	2	8	4.98	-109.98	NaN	NaN	83.3	24.51	26.49
96592	96	2	9	4.99	-109.95	NaN	NaN	79.3	25.54	26.63
96593	96	2	10	4.99	-109.94	NaN	NaN	80.5	25.23	26.79
96594	96	2	11	4.99	-109.93	NaN	NaN	80.9	25.34	26.7
96595	96	2	12	4.99	-109.93	NaN	NaN	82.9	26.02	26.54
96596	96	2	13	4.99	-109.94	NaN	NaN	80.1	26.53	26.44
96597	96	2	14	4.99	-109.94	NaN	NaN	82.1	26.3	26.22
96598	96	2	15	4.99	-109.95	NaN	NaN	84.5	24	26.06
96599	96	2	16	4.99	-109.94	NaN	NaN	88.5	25.15	26.02
96600	96	2	17	4.98	-109.94	NaN	NaN	85.7	26.1	26.43
96601	96	2	18	4.98	-109.94	NaN	NaN	79.3	26.02	26.36
96602	96	2	19	4.98	-109.94	NaN	NaN	81.3	25.94	26.23
96603	96	2	20	4.99	-109.94	NaN	NaN	85.3	25.62	26.41
96604	96	2	21	4.99	-109.94	NaN	NaN	82.9	26.18	26.6
