Obs	Year	Month	Day	Latitude	Longitude	ZonWinds	MerWinds	Humidity	AirTemp	SSTemp
157652	95	11	14	7.99	-179.87	-7.1	-0.8	78.9	NaN	29.08
157653	95	11	15	7.99	-179.87	-6.7	0.2	82.5	NaN	29.02
157654	95	11	16	7.99	-179.87	-3.6	2.3	81.4	NaN	28.97
157655	95	11	17	7.99	-179.88	-5.4	-0.6	77.3	NaN	29.05
157656	95	11	18	7.99	-179.87	-7.8	-0.5	83	NaN	28.93
157657	95	11	19	7.99	-179.88	-7.4	2.1	82.6	NaN	28.87
157658	95	11	20	7.99	-179.88	-6.2	1.7	83.4	NaN	28.86
157659	95	11	21	7.99	-179.88	-5.7	1.4	84.4	NaN	28.83
157660	95	11	22	7.99	-179.87	0.9	2.6	80.5	NaN	28.76
157661	95	11	23	7.99	-179.87	-2.9	1	78.8	NaN	28.76
157662	95	11	24	7.99	-179.87	-3.8	-1.7	80	NaN	28.83
157663	95	11	25	8	-179.88	-4.5	-0.8	80.9	NaN	28.97
157664	95	11	26	8	-179.88	-4.4	-1.1	82	NaN	28.92
157665	95	11	27	7.99	-179.86	-5.2	-2.8	85.9	NaN	28.31
157666	95	11	28	7.99	-179.87	-1.5	3.2	81.7	NaN	28.44
157667	95	11	29	7.99	-179.88	-4.7	1.9	81.1	NaN	28.76
157668	95	11	30	7.99	-179.88	-6.7	-1.9	79.4	NaN	28.78
157669	95	12	1	7.99	-179.87	-7.1	-1.6	76.1	NaN	28.75
157670	95	12	2	7.99	-179.88	-7.2	-1.3	76.4	NaN	28.73
157671	95	12	3	8.01	-179.88	-7.7	0.2	84.8	NaN	28.77
157672	95	12	4	7.99	-179.88	-6.8	1.3	81.1	NaN	28.73
157673	95	12	5	7.99	-179.88	-5.8	1.1	81.8	NaN	28.76
157674	95	12	6	7.99	-179.88	-7.2	-2.9	78.6	NaN	28.79
157675	95	12	7	7.99	-179.88	NaN	NaN	NaN	NaN	NaN
157676	95	12	8	8	-179.89	NaN	NaN	NaN	NaN	NaN
157677	95	12	9	8	-179.89	-3.3	-2.4	86.9	27.1	28.64
157678	95	12	10	8	-179.88	-3	-1.6	84.8	27.14	28.37
157679	95	12	11	8	-179.89	-6.4	-3.2	84.4	27.58	28.54
157680	95	12	12	8.01	-179.89	-7.3	-2.3	86.4	27.42	28.53
157681	95	12	13	8	-179.9	-7.7	-2.8	83.2	26.71	28.56
157682	95	12	14	8	-179.89	-6.2	-3.1	84.4	26.27	28.38
157683	95	12	15	8.01	-179.88	-2.8	-0.2	82	25.51	28.44
157684	95	12	16	8	-179.9	-7.8	-4.4	79.5	25.15	28.59
157685	95	12	17	8	-179.88	-7.9	-4.2	75.4	26.55	28.65
157686	95	12	18	8.01	-179.91	-7.5	-2.5	87.7	26.15	28.59
157687	95	12	19	8	-179.89	-5.5	-2.6	NaN	NaN	28.52
157688	95	12	20	8	-179.89	-7.6	-4.8	NaN	NaN	28.52
157689	95	12	21	8	-179.88	-7.6	-3.4	NaN	NaN	28.53
157690	95	12	22	8.01	-179.89	-6.8	-4.4	NaN	NaN	28.5
157691	95	12	23	8	-179.89	-5.8	-0.5	NaN	NaN	28.57
157692	95	12	24	8.01	-179.89	-5.2	-4.9	NaN	NaN	28.7
157693	95	12	25	8	-179.88	-7.6	-1.6	NaN	NaN	28.59
157694	95	12	26	8.01	-179.89	-5.4	-1.8	NaN	NaN	28.56
157695	95	12	27	8.01	-179.89	-6.5	-2.8	NaN	NaN	28.39
157696	95	12	28	8.01	-179.89	-4.5	0.3	NaN	NaN	28.46
157697	95	12	29	8	-179.89	-3.8	-1.9	NaN	NaN	28.49
157698	95	12	30	8.01	-179.9	-5.5	-3.8	NaN	NaN	28.54
157699	95	12	31	8.01	-179.89	-5.9	-3.9	NaN	NaN	28.63
157700	96	1	1	8.01	-179.9	-6.2	-2.1	NaN	NaN	28.58
157701	96	1	2	8.01	-179.89	-4.6	-2.8	NaN	NaN	28.56
157702	96	1	3	8.01	-179.89	-2.5	-0.9	NaN	NaN	28.69
157703	96	1	4	8.01	-179.89	-2.8	-1.9	NaN	NaN	28.86
157704	96	1	5	8	-179.89	-3.7	0.4	NaN	NaN	28.9
157705	96	1	6	8	-179.89	-4.9	-2.5	NaN	NaN	28.85
157706	96	1	7	8.01	-179.89	-6.4	-0.2	NaN	NaN	28.78
157707	96	1	8	8.01	-179.89	-4.8	0.8	NaN	NaN	28.7
157708	96	1	9	8.01	-179.89	-5	-4.9	NaN	NaN	28.61
157709	96	1	10	8	-179.9	-5.3	-3.7	NaN	NaN	28.51
157710	96	1	11	8	-179.89	-6.1	-2.5	NaN	NaN	28.46
157711	96	1	12	8	-179.88	-6	-3.1	NaN	NaN	28.51
157712	96	1	13	8	-179.9	-6.3	-1	NaN	NaN	28.34
157713	96	1	14	8	-179.88	-1.9	-0.4	NaN	NaN	28.4
157714	96	1	15	8	-179.9	-3.9	-0.8	NaN	NaN	28.7
157715	96	1	16	8	-179.89	-5.6	-2.8	87.3	NaN	28.64
157716	96	1	17	8	-179.89	-7.5	-1.4	81.5	NaN	28.6
157717	96	1	18	8	-179.89	-7.3	-2.9	77.9	NaN	28.56
157718	96	1	19	8	-179.89	-8	-3.2	77.9	NaN	28.5
157719	96	1	20	8	-179.89	-4.9	-2.7	79.5	NaN	28.62
157720	96	1	21	8	-179.89	-5.8	-1.9	83.6	NaN	28.72
157721	96	1	22	8	-179.9	-6.1	2.8	81.1	NaN	28.69
157722	96	1	23	8.02	-179.88	-5.8	1.9	75	NaN	28.62
157723	96	1	24	8	-179.89	-7.7	-2.8	82	NaN	28.59
157724	96	1	25	8	-179.89	-8.4	-4.9	78.7	NaN	28.63
157725	96	1	26	8	-179.9	-9	-2.4	79.5	NaN	28.59
157726	96	1	27	8	-179.89	-5.7	0.1	81.1	NaN	28.58
157727	96	1	28	7.99	-179.89	-6.8	-4.6	84.4	NaN	28.62
157728	96	1	29	7.99	-179.9	-6.8	-5	75.8	NaN	28.53
157729	96	1	30	8	-179.9	-5.8	-1.7	80.7	NaN	28.44
157730	96	1	31	8	-179.89	-4.7	-4.2	79.1	NaN	28.43
157731	96	2	1	7.99	-179.9	-7.6	-3.4	71.3	NaN	28.43
157732	96	2	2	8	-179.9	-8.5	-2.9	75.8	NaN	28.44
157733	96	2	3	8	-179.89	-7.1	-1.3	76.2	NaN	28.36
157734	96	2	4	7.99	-179.89	NaN	NaN	NaN	NaN	28.31
157735	96	2	5	7.99	-179.89	-7.1	-2.5	79.5	NaN	28.25
157736	96	2	6	7.99	-179.9	-6.2	-1.5	87.7	NaN	28.27
157737	96	2	7	7.99	-179.9	-8.3	-2.7	97.1	NaN	28.28
157738	96	2	8	7.99	-179.89	-3.6	-1.7	97.5	NaN	28.18
157739	96	2	9	7.99	-179.9	-6.6	-3	87.3	NaN	28.06
157740	96	2	10	7.99	-179.89	-7.7	-5	91.3	NaN	28.11
157741	96	2	11	7.98	-179.9	-9.4	-4.9	81.1	NaN	28
157742	96	2	12	8	-179.89	-7.9	-3	80.7	NaN	27.94
157743	96	2	13	8	-179.9	-8.3	-3.7	84.4	NaN	27.89
157744	96	2	14	8	-179.9	-8.4	-3.3	82.8	NaN	27.87
157745	96	2	15	7.99	-179.89	-8.6	-3.1	77.9	NaN	27.83
157746	96	2	16	8	-179.91	-6.8	-3	78.3	NaN	27.83
157747	96	2	17	7.99	-179.9	NaN	NaN	NaN	NaN	27.89
157748	96	2	18	8	-179.89	-1.5	0.7	86	NaN	27.97
157749	96	2	19	7.99	-179.89	-3.5	0.6	84	NaN	27.87
157750	96	2	20	8	-179.9	-1.5	-0.9	84.4	NaN	27.91
157751	96	2	21	8	-179.9	-4	1	84	NaN	27.87
157752	96	2	22	8	-179.9	-3.6	1.2	77.1	NaN	27.91
157753	96	2	23	8.01	-179.89	-4.3	-2.2	77.1	NaN	28.08
157754	96	2	24	8	-179.89	-5.7	-5	77.5	NaN	27.96
157755	96	2	25	8	-179.9	-6.2	-4.3	74.2	NaN	27.92
157756	96	2	26	8.01	-179.89	-5.4	-5.8	77.9	NaN	27.92
157757	96	2	27	8	-179.9	-7	-3	79.1	NaN	27.88
157758	96	2	28	8	-179.9	-7.7	-5.4	76.2	NaN	27.88
157759	96	2	29	8.01	-179.9	-8.2	-3.3	81.1	NaN	27.82
157760	96	3	1	8.01	-179.89	-5.9	-2.7	80.7	NaN	27.91
157761	96	3	2	8.01	-179.89	-4	-1.6	84	NaN	28.04
157762	96	3	3	8.01	-179.89	-1.1	3.7	84.4	NaN	27.87
157763	96	3	4	8	-179.9	-3.7	-0.9	79.5	NaN	27.86
157764	96	3	5	8	-179.9	-6.4	-0.8	77.9	NaN	27.96
157765	96	3	6	8.01	-179.9	-7.1	-2.7	77.9	NaN	28.03
157766	96	3	7	8.01	-179.9	-7	-3.3	78.7	NaN	28.03
157767	96	3	8	8	-179.9	-7.2	-3.1	81.1	NaN	28.28
157768	96	3	9	8.01	-179.9	-6.7	-1.2	81.1	NaN	28.46
157769	96	3	10	8.01	-179.9	-8.4	-1.9	77.9	NaN	28.48
157770	96	3	11	8.02	-179.92	-7.3	-2.3	76.7	NaN	28.49
157771	96	3	12	8.01	-179.9	-6.8	-2.2	75.8	NaN	28.5
157772	96	3	13	8.01	-179.89	-6.8	-4.8	76.2	NaN	28.51
157773	96	3	14	8	-179.9	-6.6	-3.4	76.7	NaN	28.49
157774	96	3	15	8	-179.9	-6.7	-3.8	72.2	NaN	28.49
157775	96	3	16	8	-179.89	-7.6	-4.4	74.2	NaN	28.52
157776	96	3	17	8	-179.89	-8.1	-4	73.4	NaN	28.54
157777	96	3	18	7.99	-179.89	-7.9	-4.4	74.2	NaN	28.59
157778	96	3	19	8	-179.9	-8.8	-4.7	71.8	NaN	28.5
157779	96	3	20	8	-179.9	-9.3	-4	76.2	NaN	28.44
157780	96	3	21	8	-179.9	-8.9	-4.4	75.4	NaN	28.47
157781	96	3	22	7.99	-179.9	-7.7	-4.2	75	NaN	28.42
157782	96	3	23	8	-179.9	-7	-3	75.4	NaN	28.41
157783	96	3	24	8	-179.89	-5.6	-4.6	78.7	NaN	28.4
157784	96	3	25	8	-179.89	-5.4	-0.6	81.1	NaN	28.38
157785	96	3	26	8	-179.89	-6.7	-2.4	85.2	NaN	28.38
157786	96	3	27	7.99	-179.9	-6.8	-3.4	83.2	NaN	28.23
157787	96	3	28	8	-179.89	-6.8	-3	83.2	NaN	28.31
157788	96	3	29	8	-179.89	-6.8	-2.2	85.2	NaN	28.29
157789	96	3	30	8	-179.89	-5	-3.3	81.5	NaN	28.37
157790	96	3	31	8	-179.89	-5.9	-1.3	83.2	NaN	28.43
157791	96	4	1	8.02	-179.89	-8	-1.8	79.5	NaN	28.34
157792	96	4	2	8	-179.89	-8.1	-3.8	80.7	NaN	28.35
157793	96	4	3	8	-179.9	-4.6	-1.9	76.7	NaN	28.23
157794	96	4	4	8.01	-179.89	-5.8	-4.6	81.1	NaN	28.23
157795	96	4	5	8	-179.89	-6.7	-3.8	81.5	NaN	28.15
157796	96	4	6	8	-179.9	-7.6	-3.2	80.3	NaN	28.22
157797	96	4	7	8.01	-179.89	-6	-2.1	78.3	NaN	28.24
157798	96	4	8	8	-179.89	-5.5	-5.2	76.2	NaN	28.24
157799	96	4	9	8.01	-179.89	-7.5	-4.3	74.6	NaN	28.2
157800	96	4	10	8.01	-179.88	-8.7	-2.5	76.7	NaN	28.23
157801	96	4	11	8.01	-179.89	-6.7	-3.8	75	NaN	28.38
157802	96	4	12	8.01	-179.89	-7	-3.5	79.1	NaN	28.19
157803	96	4	13	8	-179.89	-7.1	-0.9	79.9	NaN	28.18
157804	96	4	14	8.01	-179.89	-6.7	-4.2	77.9	NaN	28.21
157805	96	4	15	8.01	-179.88	-6.7	-3.6	74.6	NaN	28.22
157806	96	4	16	8.01	-179.9	-7.3	-0.3	80.7	NaN	28.25
157807	96	4	17	8.01	-179.89	-7.3	-2.9	81.5	NaN	28.34
157808	96	4	18	8	-179.89	-7	-3.2	73.4	NaN	28.18
157809	96	4	19	8.01	-179.91	-6.6	-1.6	78.3	NaN	28.29
157810	96	4	20	8.01	-179.92	-6.5	-2.6	79.1	NaN	28.21
157811	96	4	21	8.01	-179.89	-7.4	-3.5	78.7	NaN	28.3
157812	96	4	22	8.01	-179.88	-8.5	-2.7	77.5	NaN	28.3
157813	96	4	23	8.01	-179.89	-8.6	-2.1	79.1	NaN	28.36
157814	96	4	24	8	-179.9	-9	-0.6	82.8	NaN	28.37
157815	96	4	25	8.01	-179.89	-8.6	-3.1	79.5	NaN	28.36
157816	96	4	26	8	-179.89	-7.3	-4.3	80.3	NaN	28.31
157817	96	4	27	8	-179.9	-8.3	-2.5	78.7	NaN	28.29
157818	96	4	28	8	-179.9	-8.1	-4.2	74.2	NaN	28.28
157819	96	4	29	8	-179.9	-6.8	-3.2	77.5	NaN	28.27
157820	96	4	30	8	-179.9	-7.2	-2.9	83.6	NaN	28.3
157821	96	5	1	7.99	-179.9	-8.3	-4.1	79.9	NaN	28.26
157822	96	5	2	7.99	-179.9	-6.8	-4.8	78.3	NaN	28.25
157823	96	5	3	8	-179.9	-5.7	-0.7	84.8	NaN	28.2
157824	96	5	4	7.99	-179.9	-6.1	-2.3	84.4	NaN	28.19
157825	96	5	5	8	-179.9	-6.6	-0.6	80.7	NaN	28.22
157826	96	5	6	8	-179.9	-7.2	-2.1	82	27.7	28.28
157827	96	5	7	8	-179.91	-7.9	-2.4	82.4	27.78	28.26
157828	96	5	8	7.99	-179.9	-6.8	-2.2	79.1	28.1	28.28
157829	96	5	9	8	-179.9	-6.2	-4.9	78.7	27.86	28.32
157830	96	5	10	7.99	-179.9	-6.6	-3	80.3	27.78	28.31
157831	96	5	11	7.99	-179.92	-5.5	-2.4	80.7	27.82	28.24
157832	96	5	12	8	-179.9	-5.5	-3.8	81.1	27.86	28.2
157833	96	5	13	7.99	-179.91	-7.7	-3.8	81.1	27.74	28.23
157834	96	5	14	7.99	-179.9	-7.8	-3.6	77.5	28.18	28.15
157835	96	5	15	8	-179.9	-7.2	-2.1	81.5	27.54	28.1
157836	96	5	16	8	-179.91	-7.9	-4.4	77.9	28.02	28.03
157837	96	5	17	8	-179.91	-8.5	-3.9	73.8	28.02	27.99
157838	96	5	18	8	-179.9	-6.9	-2.8	77.1	27.94	28.03
157839	96	5	19	7.99	-179.9	-6.4	-3.2	78.3	27.9	27.93
157840	96	5	20	8	-179.9	-6.7	-2.8	77.9	27.94	27.84
157841	96	5	21	8	-179.9	-6.3	-2.5	76.2	27.82	27.91
157842	96	5	22	8	-179.9	-6.3	-2.3	79.1	27.78	27.95
157843	96	5	23	8.01	-179.9	-5.1	0.4	80.7	27.3	27.99
157844	96	5	24	8	-179.91	-5.3	-2.2	80.7	27.7	28.16
157845	96	5	25	8.01	-179.9	-6.9	-2.6	78.3	27.78	28.22
157846	96	5	26	8.02	-179.92	-6.1	-2.3	78.3	27.74	28.28
157847	96	5	27	8	-179.9	-6.4	-1.6	81.5	27.1	28.25
157848	96	5	28	7.99	-179.9	-3.7	-1.1	83.2	26.51	28.15
157849	96	5	29	8	-179.89	-6.5	-1.2	77.1	27.7	28.28
157850	96	5	30	8	-179.9	-6.7	-1.4	75.4	27.94	28.19
157851	96	5	31	8.01	-179.9	-5.7	-1.3	77.5	27.7	28.14
157852	96	6	1	8	-179.9	-5.3	-1.4	82	27.54	28.21
157853	96	6	2	8	-179.91	-5.6	-0.1	81.1	27.18	28.14
157854	96	6	3	8	-179.91	-6.3	-2.7	81.1	27.34	28.19
157855	96	6	4	8	-179.9	-7.2	-1.7	80.3	27.62	28.24
157856	96	6	5	8	-179.9	-6.5	-1.4	84	27.1	28.2
157857	96	6	6	8.01	-179.91	-6.1	-1.1	82.4	27.42	28.27
157858	96	6	7	8.01	-179.9	-7.7	-1.2	77.1	28.1	28.32
157859	96	6	8	8.01	-179.9	-7	-3	77.5	27.9	28.23
157860	96	6	9	8.01	-179.9	-5.4	-1.8	81.1	27.58	28.34
157861	96	6	10	8.01	-179.9	-2.5	0.6	82.8	27.42	28.56
157862	96	6	11	8.01	-179.9	-7.5	-1.2	79.1	28.18	28.54
157863	96	6	12	8	-179.91	-7.6	-3.4	79.5	27.58	28.42
157864	96	6	13	8.01	-179.9	-7.8	-0.6	80.7	27.7	28.29
157865	96	6	14	8	-179.9	-8.7	-2.8	79.9	27.98	28.27
157866	96	6	15	8	-179.9	-5.8	-1.9	80.3	27.34	28.25
157867	96	6	16	8	-179.9	-6.3	-1.4	82	27.18	28.27
157868	96	6	17	8	-179.9	-6.2	-0.4	82.4	27.46	28.36
157869	96	6	18	8	-179.91	-7.6	-2	79.9	27.66	28.46
157870	96	6	19	8	-179.9	-5.6	-3	75.4	27.86	28.37
157871	96	6	20	8	-179.9	-4.4	-1.6	82	27.34	28.35
157872	96	6	21	8	-179.91	-6.3	-1.4	82	27.42	28.29
157873	96	6	22	8	-179.91	-6.3	-1	86	26.31	28.25
157874	96	6	23	7.99	-179.89	-5	-1.5	81.1	26.98	28.11
157875	96	6	24	8	-179.9	-5.8	-2.1	82.4	27.06	28.13
157876	96	6	25	8	-179.9	-7.1	-2.3	78.7	27.42	28.19
157877	96	6	26	7.99	-179.91	-4.8	2	76.7	27.74	28.12
157878	96	6	27	8	-179.9	-2.6	1.3	79.1	26.98	28.2
157879	96	6	28	8	-179.91	-2.4	-1.4	75.4	27.62	28.61
157880	96	6	29	8.01	-179.91	-4.7	-2.3	78.7	27.74	28.51
157881	96	6	30	8	-179.91	-5.6	-0.1	76.7	27.74	28.35
157882	96	7	1	8	-179.9	-5.1	-1	74.6	27.74	28.41
157883	96	7	2	8.01	-179.91	-5.9	0.1	80.3	26.9	28.31
157884	96	7	3	8	-179.9	-5.5	-1.4	79.5	26.86	28.21
157885	96	7	4	8	-179.91	-6.4	-1.6	76.2	27.5	28.23
157886	96	7	5	8.01	-179.9	-4	-0.2	77.1	27.54	28.26
157887	96	7	6	8	-179.91	-5.3	-0.8	74.6	27.86	28.51
157888	96	7	7	8	-179.9	-8.7	-2.5	73	28.14	28.29
157889	96	7	8	8.01	-179.91	-8.9	-2.8	81.5	27.66	28.31
157890	96	7	9	8.01	-179.9	-6	-0.7	81.1	27.7	28.39
157891	96	7	10	8.01	-179.91	-5.2	0	81.5	27.06	28.4
157892	96	7	11	8.01	-179.91	-7.5	-1.2	77.5	27.82	28.56
157893	96	7	12	8	-179.89	-9.2	-2.2	76.7	28.22	28.55
157894	96	7	13	8.01	-179.91	-7.7	-1	78.7	28.02	28.61
157895	96	7	14	8.01	-179.91	-5.7	-0.7	79.9	27.66	28.54
157896	96	7	15	8	-179.9	-6.8	-1.6	77.9	27.98	28.48
157897	96	7	16	8.01	-179.9	-6.2	-0.9	78.7	27.66	28.58
157898	96	7	17	8	-179.9	-4	1	79.5	27.38	28.61
157899	96	7	18	8	-179.9	-6.9	-0.9	78.7	27.66	28.57
157900	96	7	19	8	-179.91	-6.9	-2.6	75.8	28.02	28.59
157901	96	7	20	8	-179.9	-2.7	-2.5	79.5	27.74	28.58
157902	96	7	21	8	-179.9	-4.9	0	80.7	26.75	28.75
157903	96	7	22	8.02	-179.91	-5.5	-0.8	77.9	27.3	28.51
157904	96	7	23	8	-179.91	-4.6	0.7	77.5	27.9	28.41
157905	96	7	24	8	-179.9	-4.8	-0.1	77.9	27.66	28.49
157906	96	7	25	8	-179.9	-4.6	-0.5	79.5	27.7	28.55
157907	96	7	26	8	-179.9	-5.7	-2.2	79.9	27.74	28.52
157908	96	7	27	8.01	-179.9	-3.9	0.4	82.4	26.98	28.43
157909	96	7	28	8.01	-179.91	-7.2	-3.3	77.5	27.62	28.21
157910	96	7	29	8	-179.9	-5.5	0.3	81.5	27.74	28.24
157911	96	7	30	7.99	-179.91	-4.6	-0.5	79.5	27.5	28.3
157912	96	7	31	8	-179.9	-3.8	-1.9	80.3	27.38	28.4
157913	96	8	1	8	-179.91	-2.9	0.7	80.3	27.62	28.73
157914	96	8	2	8	-179.9	0.4	2.5	82.4	26.98	28.51
157915	96	8	3	7.99	-179.9	0.1	-1	83.2	26.39	28.55
157916	96	8	4	8	-179.9	-0.5	-1.7	79.5	27.18	28.55
157917	96	8	5	8	-179.89	0.6	0.5	80.7	26.94	28.92
157918	96	8	6	8	-179.9	-1.5	1.8	78.3	27.06	28.49
157919	96	8	7	8	-179.9	-0.8	-2.3	77.1	27.58	28.77
157920	96	8	8	8	-179.9	-2.4	-2	74.6	27.62	28.71
157921	96	8	9	8	-179.9	-4.7	0.3	73.8	28.02	28.68
157922	96	8	10	8.01	-179.9	-2.8	1.3	80.3	27.38	28.82
157923	96	8	11	8	-179.9	-0.4	1.9	79.9	26.94	28.96
157924	96	8	12	8	-179.91	0.5	-1.5	80.7	26.23	28.89
157925	96	8	13	8	-179.9	-3.9	0.6	76.2	27.66	28.75
157926	96	8	14	8.01	-179.89	-4.3	0.7	76.7	28.02	28.94
157927	96	8	15	8	-179.9	-4.4	-1.8	76.7	27.86	28.9
157928	96	8	16	8	-179.9	-2.4	2.1	77.5	27.82	29.03
157929	96	8	17	8.01	-179.9	-1.3	0.7	75.4	27.62	29.07
157930	96	8	18	8	-179.89	-0.7	-1.7	77.5	27.46	29.35
157931	96	8	19	8.01	-179.9	-5.6	-0.5	76.7	28.02	29.19
157932	96	8	20	8.01	-179.9	-5.7	1.5	77.1	28.46	29.03
157933	96	8	21	8	-179.9	-4.3	-0.8	77.9	28.18	29.1
157934	96	8	22	8.01	-179.89	-3.3	-0.8	77.5	27.82	29.1
157935	96	8	23	8.01	-179.9	-2.4	-0.1	75	27.82	29.45
157936	96	8	24	8.01	-179.9	-6.1	-0.1	75.4	28.1	29.17
157937	96	8	25	8	-179.9	-6.7	0.1	77.5	28.42	29.08
157938	96	8	26	8.02	-179.9	-3.2	0.9	80.3	27.42	29.07
157939	96	8	27	8.01	-179.89	-0.8	-2.3	78.7	27.66	29.02
157940	96	8	28	8	-179.92	-4.3	1.3	77.9	27.46	28.98
157941	96	8	29	8.01	-179.89	-3.2	-0.1	81.5	26.98	29.02
157942	96	8	30	8.01	-179.9	0	0.2	77.1	27.78	28.97
157943	96	8	31	8	-179.89	-1.8	-1.5	72.6	28.14	29.17
157944	96	9	1	8	-179.9	-3.2	1.3	75.4	28.1	29.53
157945	96	9	2	8	-179.9	-3.5	-1.1	78.3	27.7	29.17
157946	96	9	3	8	-179.9	-4	1.2	81.5	26.55	28.86
157947	96	9	4	8	-179.89	-3.1	-0.8	84	26.15	28.57
157948	96	9	5	8	-179.9	-4.7	1.4	77.9	27.78	28.88
157949	96	9	6	7.99	-179.9	-6.5	0	79.1	27.7	28.99
157950	96	9	7	8	-179.9	-5.5	1.7	79.9	27.34	29
157951	96	9	8	8	-179.9	-1.5	-0.7	76.2	27.22	29.01
157952	96	9	9	7.99	-179.9	-5.7	-2.6	74.6	28.38	29.16
157953	96	9	10	8.01	-179.89	-5.3	1.3	79.1	27.9	29.06
157954	96	9	11	8.01	-179.89	-1.6	0.9	80.7	27.22	29.07
157955	96	9	12	8	-179.89	NaN	NaN	NaN	NaN	NaN
157956	96	9	13	8.01	-179.89	-5.9	-1.3	79.9	28.22	29.2
157957	96	9	14	8.01	-179.89	-3.8	1	86	26.55	29.08
157958	96	9	15	8	-179.88	0.1	0.6	78.7	27.74	29.36
157959	96	9	16	8	-179.88	0.1	-1	77.5	27.78	29.57
157960	96	9	17	8	-179.89	-1.5	-3.1	77.9	27.7	29.58
157961	96	9	18	8.01	-179.88	-0.5	5.6	83.6	26.59	29.37
157962	96	9	19	8.01	-179.88	-0.9	1.3	73.8	28.02	29.27
157963	96	9	20	8.01	-179.88	-0.9	-1.5	78.3	27.66	29.43
157964	96	9	21	8	-179.89	-3.6	-0.5	77.1	28.34	29.44
157965	96	9	22	8.01	-179.89	-2.7	1.9	79.9	27.66	29.43
157966	96	9	23	8.01	-179.89	0	2.6	81.5	26.9	29.3
157967	96	9	24	8.01	-179.88	2.7	2.1	77.5	27.58	29.31
157968	96	9	25	8	-179.89	3.4	0.1	75	28.02	29.4
157969	96	9	26	8	-179.88	0.7	1.7	79.1	27.54	29.41
157970	96	9	27	8	-179.88	-2.5	2.7	75.8	28.34	29.82
157971	96	9	28	8.01	-179.88	-2.5	1.9	75.8	28.34	29.74
157972	96	9	29	8	-179.88	-3.3	1.6	78.7	27.7	29.56
157973	96	9	30	8	-179.88	-2.3	0.4	75.4	28.58	29.54
157974	96	10	1	8	-179.88	-3.4	-2	75.8	28.66	29.7
157975	96	10	2	8	-179.88	-3.1	-0.8	76.2	28.34	29.74
157976	96	10	3	8	-179.88	-0.4	1.9	81.1	27.06	29.51
157977	96	10	4	8	-179.89	-1.3	-0.5	76.7	27.54	29.57
157978	96	10	5	7.99	-179.89	-4	-1.6	75	28.5	29.61
157979	96	10	6	7.99	-179.88	-2.7	-2.5	76.7	28.74	29.6
157980	96	10	7	8	-179.89	-4.4	-1.8	77.9	27.86	29.59
157981	96	10	8	7.99	-179.89	-5.7	0.1	75.4	NaN	NaN
157982	96	10	9	7.99	-179.88	-6.2	-2.9	73.4	28.82	29.38
157983	96	10	10	7.99	-179.89	-4.2	-1.4	76.2	28.46	29.3
157984	96	10	11	7.99	-179.9	-3	0.1	80.3	27.86	29.33
157985	96	10	12	8	-179.89	-4.3	0.7	77.5	28.14	29.24
157986	96	10	13	7.99	-179.9	-3.4	2.4	77.1	27.9	29.21
157987	96	10	14	7.99	-179.9	-0.2	-4.1	78.3	27.74	29.26
157988	96	10	15	7.99	-179.9	-2.2	-3.4	71.3	28.38	29.24
157989	96	10	16	8	-179.9	-3	2.4	79.5	27.34	29.48
157990	96	10	17	8	-179.88	-2.1	3.7	76.2	27.58	29.1
157991	96	10	18	8	-179.9	-3.5	-0.5	78.3	27.66	29.18
157992	96	10	19	8	-179.9	-4.2	-3.4	75	28.42	29.09
157993	96	10	20	8	-179.9	-5	1	79.9	27.74	29.12
157994	96	10	21	8.01	-179.9	-2.3	2.7	71.3	28.5	29.09
157995	96	10	22	8	-179.9	-2.4	-3.4	71.3	28.74	29.37
157996	96	10	23	8	-179.9	-5	-0.6	80.3	27.82	29.12
157997	96	10	24	8	-179.9	-3.2	-0.1	82	27.18	28.95
157998	96	10	25	8.01	-179.89	-3.1	0.5	77.1	27.54	29.09
157999	96	10	26	8.01	-179.9	-1.3	-0.7	73.8	28.3	29.68
158000	96	10	27	8	-179.89	-3.1	-2.2	77.9	28.5	29.5
158001	96	10	28	8	-179.9	-5.6	2.1	79.9	27.62	29.17
158002	96	10	29	8.01	-179.88	-4.1	3.7	74.2	28.66	29.05
158003	96	10	30	8	-179.89	-1.5	-0.5	76.7	27.58	29.11
158004	96	10	31	8	-179.89	1.4	2	73.8	28.3	29.37
158005	96	11	1	8.01	-179.88	-0.7	4.5	68.5	28.46	29.28
158006	96	11	2	8.01	-179.89	-2	3	65.6	28.58	29.36
158007	96	11	3	8	-179.88	2.5	0.7	63.2	28.42	29.41
158008	96	11	4	8	-179.89	-1.1	-0.8	71.8	28.22	29.64
158009	96	11	5	8	-179.9	-4.2	1.1	76.7	28.22	29.56
158010	96	11	6	8	-179.88	-4.9	0.6	80.3	27.9	29.29
158011	96	11	7	8	-179.89	-1.7	-0.9	81.1	27.5	29.3
158012	96	11	8	8	-179.89	-0.9	0.4	84.4	25.91	28.6
158013	96	11	9	8	-179.88	-0.3	2.4	84.8	26.71	28.73
158014	96	11	10	8	-179.88	-0.5	7	72.2	NaN	NaN
158015	96	11	11	8	-179.88	2.3	2.2	64	28.34	29.3
158016	96	11	12	8	-180	NaN	NaN	NaN	NaN	NaN
158017	96	11	13	7.99	-179.81	4.5	5.4	86.2	NaN	NaN
