Obs	Year	Month	Day	Latitude	Longitude	ZonWinds	MerWinds	Humidity	AirTemp	SSTemp
125716	97	7	26	-5.01	-124.96	-4.5	2.2	NaN	26.71	27.24
125717	97	7	27	-5.01	-124.96	-7	0.1	NaN	26.79	27.18
125718	97	7	28	-5.01	-124.97	-7.6	1.2	NaN	26.9	27.18
125719	97	7	29	-5.01	-124.96	-7.6	1.4	NaN	26.75	27.14
125720	97	7	30	-5.01	-124.96	-7.3	0.5	NaN	26.94	27.09
125721	97	7	31	-5.01	-124.97	-7.8	-0.8	NaN	27.06	27.05
125722	97	8	1	-5.01	-124.96	-5.6	0.5	NaN	26.98	27.08
125723	97	8	2	-5.01	-124.96	-7.8	2.5	NaN	27.13	27.08
125724	97	8	3	-5.01	-124.96	-8.1	1.9	NaN	27.1	27.06
125725	97	8	4	-5.01	-124.97	-6.6	2.7	NaN	26.98	27.02
125726	97	8	5	-5.01	-124.97	-6.3	2.2	NaN	26.98	27
125727	97	8	6	-5.02	-124.97	-5.5	0.9	NaN	27.02	27.04
125728	97	8	7	-5.01	-124.96	-3.5	0.1	NaN	26.98	27.27
125729	97	8	8	-5.02	-124.97	-4	0.4	NaN	27.17	27.29
125730	97	8	9	-5.02	-124.97	-6.1	2.2	NaN	27.06	27.23
125731	97	8	10	-5.01	-124.97	-5.7	4.2	NaN	26.83	27.39
125732	97	8	11	-5.01	-124.97	-7.1	3	NaN	27.25	27.49
125733	97	8	12	-5.02	-124.97	-6	1.6	NaN	27.13	27.59
125734	97	8	13	-5.02	-124.96	-5.1	2.1	NaN	27.06	27.74
125735	97	8	14	-5.01	-124.97	-6.3	2.2	NaN	27.13	27.76
125736	97	8	15	-5.02	-124.97	-6.2	-0.1	NaN	27.21	27.76
125737	97	8	16	-5.01	-124.97	-5.9	2.4	NaN	27.29	27.77
125738	97	8	17	-5.01	-124.97	-7.6	3.9	NaN	27.44	27.73
125739	97	8	18	-5.01	-124.97	-7.5	2	NaN	27.25	27.67
125740	97	8	19	-5.01	-124.97	-6.4	3.9	NaN	27.29	27.61
125741	97	8	20	-5.01	-124.97	-6.3	3.5	NaN	27.13	27.6
125742	97	8	21	-5.02	-124.96	-7.8	1.4	NaN	27.17	27.59
125743	97	8	22	-5.01	-124.97	-7.7	1	NaN	27.21	27.56
125744	97	8	23	-5.02	-124.97	-7.8	1.6	NaN	27.29	27.52
125745	97	8	24	-5.01	-124.97	-7.1	2	NaN	27.17	27.45
125746	97	8	25	-5.01	-124.97	-6.8	1.5	NaN	27.06	27.4
125747	97	8	26	-5.01	-124.97	-6.4	2.5	NaN	27.1	27.39
125748	97	8	27	-5.01	-124.97	-7.5	2.2	NaN	27.17	27.36
125749	97	8	28	-5.02	-124.97	-7	2.5	NaN	27.13	27.35
125750	97	8	29	-5.01	-125	-6.3	1.8	NaN	26.98	27.33
125751	97	8	30	-5.01	-124.96	-5.7	2.2	NaN	26.86	27.34
125752	97	8	31	-5.01	-124.97	-4.1	0.9	NaN	25.86	27.4
125753	97	9	1	-5.02	-124.97	-3.8	1.9	NaN	26.01	27.52
125754	97	9	2	-5.02	-124.97	-4.5	2.2	NaN	26.98	27.67
125755	97	9	3	-5.02	-124.96	-4.9	2.5	NaN	27.06	27.78
125756	97	9	4	-5.01	-124.96	-5.2	3.7	NaN	27.1	27.8
125757	97	9	5	-5.02	-124.97	-5.6	3.8	NaN	26.98	27.75
125758	97	9	6	-5.02	-124.97	-6.1	3.4	NaN	27.06	27.76
125759	97	9	7	-5.01	-124.97	-7.3	2	NaN	27.41	27.83
125760	97	9	8	-5.02	-124.96	-7.6	2.8	NaN	27.52	27.9
125761	97	9	9	-5.02	-124.97	-8.4	3.8	NaN	27.48	27.87
125762	97	9	10	-5.01	-124.97	-8.6	3.4	NaN	27.52	27.86
125763	97	9	11	-5.02	-124.97	-7.7	3.1	NaN	27.37	27.84
125764	97	9	12	-5.01	-124.97	-6.4	2.7	NaN	27.25	27.88
125765	97	9	13	-5.01	-124.96	-5.5	2.3	NaN	27.25	27.91
125766	97	9	14	-5.02	-124.96	-5.3	2.3	NaN	27.29	27.89
125767	97	9	15	-5.01	-124.96	-6.7	1.9	NaN	27.44	27.88
125768	97	9	16	-5.01	-124.96	-6.6	1.5	NaN	27.33	27.9
125769	97	9	17	-5.01	-124.96	-6.4	2.5	NaN	27.44	27.88
125770	97	9	18	-5.02	-124.97	-6.4	2.7	NaN	27.48	27.88
125771	97	9	19	-5.01	-124.96	-5.8	4	NaN	27.29	27.9
125772	97	9	20	-5.01	-124.96	-4.8	3.9	NaN	27.17	27.9
125773	97	9	21	-5.01	-124.96	-6.3	4.5	NaN	27.29	27.85
125774	97	9	22	-5.01	-124.97	-7.2	4	NaN	27.29	27.81
125775	97	9	23	-5.02	-124.96	-5.4	4	NaN	27.41	27.84
125776	97	9	24	-5.02	-124.96	-6.2	2.6	NaN	27.33	27.85
125777	97	9	25	-5.01	-124.96	-6.9	2.1	NaN	27.6	27.84
125778	97	9	26	-5.02	-124.96	-7.3	0.5	NaN	27.75	27.86
125779	97	9	27	-5.02	-124.97	-7	0.3	NaN	27.68	27.9
125780	97	9	28	-5.02	-124.96	-6.1	1.2	NaN	27.52	27.92
125781	97	9	29	-5.02	-124.96	-6.7	3.1	NaN	27.56	27.89
125782	97	9	30	-5.02	-124.97	-7.2	2.8	NaN	27.6	27.87
125783	97	10	1	-5.02	-124.97	-6.9	0.9	NaN	27.48	27.88
125784	97	10	2	-5.02	-124.96	-5.8	0.5	NaN	27.64	27.93
125785	97	10	3	-5.02	-124.96	-4	0.2	NaN	27.6	27.97
125786	97	10	4	-5.01	-124.96	-4.2	1.5	NaN	27.64	28.1
125787	97	10	5	-5.02	-124.96	-6.4	0.4	NaN	27.87	28.08
125788	97	10	6	-5.02	-124.96	-7.1	0.7	NaN	27.87	28.03
125789	97	10	7	-5.02	-124.97	-6.6	1.3	NaN	27.72	28.03
125790	97	10	8	-5.02	-124.97	-6.9	1.1	NaN	27.83	28.04
125791	97	10	9	-5.02	-124.97	-6.1	1.2	NaN	27.91	28.06
125792	97	10	10	-5.01	-124.97	NaN	NaN	NaN	NaN	NaN
125793	97	10	11	-5.02	-124.95	NaN	NaN	NaN	NaN	NaN
125794	97	10	12	-5.02	-124.94	-5.9	3.2	71.4	27.51	28.08
125795	97	10	13	-5.02	-124.94	-5.2	1.5	71.7	27.51	28.08
125796	97	10	14	-5.01	-124.95	-6.3	3.1	72.9	27.55	28.06
125797	97	10	15	-5.01	-124.94	-6	0.1	74.7	27.66	28.06
125798	97	10	16	-5.01	-124.94	-8	1.7	75.9	27.7	28.02
125799	97	10	17	-5.02	-124.94	-6.5	3.5	76.2	27.58	27.96
125800	97	10	18	-5.02	-124.94	-5.9	3.2	75.5	27.66	27.96
125801	97	10	19	-5.02	-124.94	-6.8	1.7	77	27.66	27.95
125802	97	10	20	-5.02	-124.94	-7.5	2	75.5	27.66	27.92
125803	97	10	21	-5.02	-124.94	NaN	NaN	NaN	27.74	27.9
125804	97	10	22	-5.02	-124.94	-6.9	1.9	72.9	27.7	27.9
125805	97	10	23	-5.02	-124.94	-7.8	3.9	75.1	27.58	27.87
125806	97	10	24	-5.02	-124.94	-7.6	3.9	78.9	27.66	27.87
125807	97	10	25	-5.01	-124.93	-7.7	3.3	78.5	27.74	27.89
125808	97	10	26	-5.02	-124.94	-6.9	3.4	75.9	27.7	27.92
125809	97	10	27	-5.02	-124.93	-7.3	2.2	73.6	27.7	27.94
125810	97	10	28	-5.02	-124.94	-7.1	2	74.7	27.7	27.98
125811	97	10	29	-5.02	-124.94	-6.7	2.3	77.7	27.55	28.01
125812	97	10	30	-5.02	-124.94	-6.9	1.1	80	27.82	28.03
125813	97	10	31	-5.02	-124.94	-7.3	2	75.5	27.78	28.05
125814	97	11	1	-5.02	-124.94	-5.5	2.1	74	27.66	28.08
125815	97	11	2	-5.02	-124.94	-4.6	2.6	72.9	27.66	28.12
125816	97	11	3	-5.02	-124.93	-6.1	0.6	73.6	27.7	28.22
125817	97	11	4	-5.02	-124.93	-5	0	72.9	27.7	28.3
125818	97	11	5	-5.02	-124.93	-5.9	0.7	74	27.74	28.42
125819	97	11	6	-5.01	-124.94	-5.9	1.8	73.2	27.89	28.4
125820	97	11	7	-5.02	-124.94	-5	1.4	71.7	27.82	28.43
125821	97	11	8	-5.02	-124.93	-6.7	1.9	73.6	27.82	28.44
125822	97	11	9	-5.01	-124.92	-6.4	2.7	72.5	27.86	28.44
125823	97	11	10	-5.01	-124.93	-5.8	0.1	72.9	27.78	28.45
125824	97	11	11	-5.01	-124.93	-5.9	0.7	71.7	27.74	28.45
125825	97	11	12	-5.01	-124.94	-6.6	0.2	74	27.93	28.44
125826	97	11	13	-5.01	-124.93	-7.3	0.5	74	28.01	28.45
125827	97	11	14	-5.02	-124.93	-6.9	0.7	74	27.93	28.47
125828	97	11	15	-5.01	-124.94	-7.6	1.2	72.9	27.89	28.44
125829	97	11	16	-5.02	-124.94	-7.7	1.8	73.6	27.82	28.39
125830	97	11	17	-5.01	-124.93	NaN	NaN	NaN	27.97	28.36
125831	97	11	18	-5.01	-124.93	NaN	NaN	NaN	27.97	28.35
125832	97	11	19	-5.01	-124.94	-8.6	2.6	74	27.93	28.33
125833	97	11	20	-5.01	-124.94	-8.4	1.1	74	28.01	28.31
125834	97	11	21	-5.02	-124.94	-5	1.2	80	26.81	28.28
125835	97	11	22	-5.02	-124.94	-6.6	2.5	77.4	27.58	28.32
125836	97	11	23	-5.02	-124.94	-6.4	0	75.5	27.82	28.39
125837	97	11	24	-5.01	-124.95	-7.1	-0.1	76.2	28.05	28.4
125838	97	11	25	-5.02	-124.94	-8	1.5	79.2	27.97	28.39
125839	97	11	26	-5.02	-124.94	-7.9	3.3	77	28.13	28.36
125840	97	11	27	-5.01	-124.93	-8.1	2.3	76.6	28.09	28.38
125841	97	11	28	-5.02	-124.93	-7.9	2.1	80.7	27.78	28.37
125842	97	11	29	-5.02	-124.94	-8.1	2.3	79.2	28.13	28.38
125843	97	11	30	-5.01	-124.93	-8	1.3	74.7	28.17	28.39
125844	97	12	1	-5.01	-124.94	-7.9	0.8	75.1	28.09	28.39
125845	97	12	2	-5.02	-124.94	-7.9	2.3	71.4	28.09	28.43
125846	97	12	3	-5.02	-124.95	-7.5	3.2	70.6	28.01	28.47
125847	97	12	4	-5.02	-124.94	-6.5	4.3	71	27.93	28.52
125848	97	12	5	-5.03	-124.94	-6.3	4.7	76.2	28.2	28.51
125849	97	12	6	-5.02	-124.94	-5.5	2.3	76.2	27.97	28.58
125850	97	12	7	-5.02	-124.93	-6.7	1.1	74.7	28.05	28.6
125851	97	12	8	-5.02	-124.93	-6.4	2.5	72.9	28.01	28.6
125852	97	12	9	-5.02	-124.93	-5.2	3.7	75.9	28.01	28.63
125853	97	12	10	-5.01	-124.94	-6.5	3.3	74.7	28.05	28.62
125854	97	12	11	-5.01	-124.93	-6.1	2	75.5	28.01	28.64
125855	97	12	12	-5.01	-124.94	-5.8	1.7	75.1	28.01	28.61
125856	97	12	13	-5.02	-124.94	-6.7	2.1	72.9	27.97	28.62
125857	97	12	14	-5.02	-124.94	-6.1	2	71.7	27.93	28.6
125858	97	12	15	-5.01	-124.93	-6.6	1.3	71.7	27.97	28.57
125859	97	12	16	-5.02	-124.94	-6.9	0.7	75.5	28.01	28.57
125860	97	12	17	-5.02	-124.94	-7.2	1.4	76.2	28.01	28.55
125861	97	12	18	-5.01	-124.94	-7.4	1.2	74.7	28.01	28.53
125862	97	12	19	-5.01	-124.93	-6.9	2.1	73.6	27.97	28.52
125863	97	12	20	-5.01	-124.93	NaN	NaN	NaN	28.05	28.51
125864	97	12	21	-5.01	-124.94	-7.7	1.8	73.2	27.97	28.44
125865	97	12	22	-5.01	-124.94	-5.7	3.4	74	27.82	28.42
125866	97	12	23	-5.02	-124.94	-7.6	2.7	77	27.97	28.4
125867	97	12	24	-5.01	-124.93	-6.4	3.9	76.6	27.89	28.36
125868	97	12	25	-5.01	-124.94	-6.8	2.9	78.9	27.89	28.33
125869	97	12	26	-5.01	-124.94	-5.9	3.4	83.7	27.27	28.3
125870	97	12	27	-5.02	-124.94	-6	3.6	82.2	27.74	28.26
125871	97	12	28	-5.02	-124.94	-6.9	1.9	79.6	28.09	28.32
125872	97	12	29	-5.02	-124.93	-6.4	2.5	80	28.17	28.49
125873	97	12	30	-5.02	-124.93	-7.9	3.5	77.4	28.28	28.57
125874	97	12	31	-5.02	-124.94	-8.5	3.4	77.4	28.4	28.61
125875	98	1	1	-5.04	-124.94	-9.2	2.9	78.9	28.55	28.65
125876	98	1	2	-5.01	-124.95	-7	5.2	80.7	28.36	28.68
125877	98	1	3	-5.02	-124.94	-6.3	3.5	80.4	28.32	28.66
125878	98	1	4	-5.02	-124.95	-3.9	0.6	80.7	28.05	28.75
125879	98	1	5	-5.02	-124.95	-6	1.6	82.6	27.97	28.81
125880	98	1	6	-5.02	-124.94	-6.8	2.7	82.2	27.97	28.7
125881	98	1	7	-5.02	-124.94	-7	3.8	77	28.32	28.67
125882	98	1	8	-5.03	-124.93	-6.9	3.6	76.6	28.13	28.64
125883	98	1	9	-5.03	-124.93	-6.8	2.7	78.9	28.32	28.6
125884	98	1	10	-5.01	-124.93	-6.8	1.7	80.4	28.32	28.63
125885	98	1	11	-5.01	-124.94	-6.8	1.7	76.6	28.32	28.66
125886	98	1	12	-5.01	-124.93	-5.2	1.6	79.2	27.97	28.7
125887	98	1	13	-5.01	-124.94	-6.5	1	85.6	27.66	28.73
125888	98	1	14	-5.02	-124.94	-5.6	-1.2	85.2	27.62	28.7
125889	98	1	15	-5.01	-124.94	-4.9	0.6	81.9	27.82	28.65
125890	98	1	16	-5.02	-124.94	-6.3	1.8	76.6	28.24	28.65
125891	98	1	17	-5.01	-124.94	-6.3	2.2	77.7	28.36	28.69
125892	98	1	18	-5.02	-124.94	-6.7	1.9	76.6	28.28	28.7
125893	98	1	19	-5.02	-124.93	-5.4	0.4	73.6	28.2	28.71
125894	98	1	20	-5.02	-124.93	-6.2	-1.5	75.5	28.32	28.73
125895	98	1	21	-5.02	-124.93	-3.4	0.3	78.5	27.82	28.73
125896	98	1	22	-5.02	-124.93	-5.3	1	83	27.97	28.71
125897	98	1	23	-5.02	-124.94	-7.3	1.8	81.5	28.51	28.74
125898	98	1	24	-5.02	-124.94	-6.2	1.2	78.9	28.63	28.79
125899	98	1	25	-5.02	-124.94	-5.4	3.8	78.9	28.55	28.82
125900	98	1	26	-5.02	-124.93	-3.5	3.1	78.5	28.51	28.93
125901	98	1	27	-5.02	-124.94	-4.7	0.8	82.6	28.05	29.01
125902	98	1	28	-5.02	-124.94	-5.3	0.8	84.1	28.13	28.92
125903	98	1	29	-5.02	-124.94	-8.1	2.3	80.7	28.51	28.89
125904	98	1	30	-5.02	-124.94	-6.8	2.5	77.4	28.75	28.94
125905	98	1	31	-5.02	-124.94	-4.9	4.5	81.5	28.82	29.05
125906	98	2	1	-5.02	-124.94	-6.3	2.2	84.1	28.36	29.07
125907	98	2	2	-5.03	-124.94	-3.7	0.8	85.2	27.82	28.89
125908	98	2	3	-5.02	-124.94	0.4	0.8	87.1	26.81	28.72
125909	98	2	4	-5.02	-124.93	-0.6	0.9	80	27.97	28.79
125910	98	2	5	-5.02	-124.94	0.4	0.3	78.9	28.48	29.28
125911	98	2	6	-5.02	-124.94	1.1	0.3	83.4	27.31	29.25
125912	98	2	7	-5.02	-124.93	4.4	1.4	79.6	28.32	29.03
125913	98	2	8	-5.01	-124.93	-2.1	0.8	78.9	28.82	29.4
125914	98	2	9	-5.01	-124.93	-3.2	-1	86	27.62	29.4
125915	98	2	10	-5.02	-124.94	-4.2	-0.8	84.1	27.86	29.18
125916	98	2	11	-5.01	-124.94	-4.7	-0.7	84.5	28.4	29.25
125917	98	2	12	-5.02	-124.93	1.3	-2.8	86.7	26.93	29.06
125918	98	2	13	-5.02	-124.94	-4.2	-1.2	80.7	28.44	29.04
125919	98	2	14	-5.02	-124.94	-8.5	-0.3	81.5	28.86	29.08
125920	98	2	15	-5.01	-124.96	NaN	NaN	NaN	28.86	29.09
125921	98	2	16	-5.02	-124.94	-6.6	2.5	83.7	28.17	29.03
125922	98	2	17	-5.03	-124.94	-2.5	0.8	86	27.08	28.86
125923	98	2	18	-5.02	-124.93	-0.9	-0.9	84.1	27.35	28.84
125924	98	2	19	-5.02	-124.94	-2.1	-0.6	82.6	27.89	29.15
125925	98	2	20	-5.02	-124.93	-4	0.2	77.7	28.75	29.32
125926	98	2	21	-5.01	-124.94	-3.1	0.7	78.1	28.75	29.48
125927	98	2	22	-5.02	-124.94	-4.2	2.3	81.1	28.59	29.43
125928	98	2	23	-5.02	-124.93	-4.3	0.7	79.6	28.63	29.38
125929	98	2	24	-5.01	-124.94	-5.1	0.6	86	27.39	29.25
125930	98	2	25	-5.02	-124.94	-3	-1	86	27.58	29.04
125931	98	2	26	-5.01	-124.95	-2.5	-2	87.9	26.96	28.83
125932	98	2	27	-5.02	-124.93	-4.2	-1.2	83	28.32	29.11
125933	98	2	28	-5.02	-124.94	-3	-1.2	84.9	28.17	29.25
125934	98	3	1	-5.01	-124.95	-3	0.1	83.4	27.74	29.15
125935	98	3	2	-5.01	-124.95	-4.5	0.7	80.4	28.98	29.35
125936	98	3	3	-5.02	-124.94	-5.1	1.9	85.6	28.24	29.19
125937	98	3	4	-5.02	-124.94	-3.5	-0.7	86.4	27.27	28.85
125938	98	3	5	-5.02	-124.94	-2.5	-0.5	78.9	28.82	29.27
125939	98	3	6	-5.02	-124.94	-2.2	1.2	83.4	28.4	29.51
125940	98	3	7	-5.01	-124.95	-5.4	1.7	76.6	28.86	29.48
125941	98	3	8	-5.02	-124.94	-3.5	-1.8	74	28.82	29.55
125942	98	3	9	-5.02	-124.94	-4.4	1.1	80.4	28.55	29.56
125943	98	3	10	-5.02	-124.94	-5.3	-0.4	80.4	28.94	29.64
125944	98	3	11	-5.02	-124.94	-2.1	-0.6	88.6	27	29.57
125945	98	3	12	-5.02	-124.94	-4.7	0.9	83.7	27.89	29.55
125946	98	3	13	-5.02	-124.94	-0.6	0.9	88.2	27	29.44
125947	98	3	14	-5.02	-124.94	0	0.2	86	27.27	29.02
125948	98	3	15	-5.02	-124.94	-3.2	0.5	81.1	28.36	29.3
125949	98	3	16	-5.02	-124.94	-4.9	1	81.9	28.63	29.3
125950	98	3	17	-5.02	-124.94	-5	1.6	76.6	28.9	29.45
125951	98	3	18	-5.01	-124.95	-4	1.7	73.6	28.79	29.6
125952	98	3	19	-5.02	-124.94	-1.3	0.9	72.9	28.75	29.82
125953	98	3	20	-5.02	-124.94	-1.1	-0.3	71.7	29.44	30.34
125954	98	3	21	-5.02	-124.94	-3.8	-2.8	84.5	28.2	29.85
125955	98	3	22	-5.02	-124.94	-4.5	-0.6	81.1	29.17	29.8
125956	98	3	23	-5.02	-124.94	-5.2	0.4	82.6	28.9	29.83
125957	98	3	24	-5.01	-124.94	-4.3	-0.2	78.5	29.33	29.74
125958	98	3	25	-5.02	-124.94	4	-0.2	86.7	26.96	29.63
125959	98	3	26	-5.02	-124.94	3	-1.1	80.7	28.67	29.66
125960	98	3	27	-5.01	-124.94	1.7	-1.6	78.9	29.06	29.85
125961	98	3	28	-5.01	-124.95	-1.7	0.7	82.2	28.36	30.09
125962	98	3	29	-5.01	-124.94	-2.1	4.1	82.6	28.51	29.75
125963	98	3	30	-5.02	-124.94	-2.8	0.2	78.1	29.1	29.87
125964	98	3	31	-5.02	-124.95	-3.9	0.6	79.6	28.9	29.76
125965	98	4	1	-5.01	-124.94	-2.8	0	82.2	28.24	29.79
125966	98	4	2	-5.02	-124.95	-4	-1.1	81.1	28.82	29.7
125967	98	4	3	-5.02	-124.94	-1	-2.3	83.7	28.75	29.79
125968	98	4	4	-5.02	-124.94	0.7	-2.7	83.4	28.2	29.71
125969	98	4	5	-5.02	-124.95	1.2	-2	84.9	27.78	29.55
125970	98	4	6	-5.02	-124.94	5.1	0.4	79.6	28.63	29.54
125971	98	4	7	-5.01	-124.94	2.1	0.3	79.6	29.1	29.77
125972	98	4	8	-5.01	-124.94	-1.9	1.6	80.7	29.1	29.86
125973	98	4	9	-5.01	-124.94	-3	1.3	77.4	29.06	29.88
125974	98	4	10	-5.02	-124.94	0.9	0.9	86	27.86	29.6
125975	98	4	11	-5.02	-124.94	-1	1.1	82.6	27.82	29.76
125976	98	4	12	-5.02	-124.94	-3.4	-1	81.9	28.28	29.63
125977	98	4	13	-5.01	-124.94	-5.9	-0.5	82.2	28.75	29.6
125978	98	4	14	-5.02	-124.95	0.3	2.2	87.1	27.58	29.52
125979	98	4	15	-5.02	-124.94	-1.9	2.7	85.6	27.35	29.36
125980	98	4	16	-5.02	-124.94	2.4	0.1	84.5	28.32	29.4
125981	98	4	17	-5.02	-124.94	0.2	-1.5	80	28.59	29.49
125982	98	4	18	-5.02	-124.94	2.6	-0.4	85.6	27.62	29.57
125983	98	4	19	-5.02	-124.94	3.4	1.4	87.1	27.35	29.18
125984	98	4	20	-5.03	-124.94	0.7	3.1	81.1	28.32	29.45
125985	98	4	21	-5.02	-124.94	0.4	1.4	78.9	28.75	29.7
125986	98	4	22	-5.02	-124.94	-6.9	0.9	80	28.79	29.47
125987	98	4	23	-5.02	-124.94	-5.8	-2.4	79.2	29.06	29.27
125988	98	4	24	-5.03	-124.94	-3.4	-3	83.4	28.59	29.31
125989	98	4	25	-5.03	-124.93	-2.5	-0.3	86	27.39	29.03
125990	98	4	26	-5.02	-124.93	-0.9	-1.1	83.4	27.66	29.22
125991	98	4	27	-5.01	-124.94	-4.9	0.6	78.5	28.59	29.3
125992	98	4	28	-5.02	-124.95	-2.3	0.6	81.9	27.2	29.16
125993	98	4	29	-5.03	-124.94	-2.6	-1.1	80	27.47	29.12
125994	98	4	30	-5.03	-124.93	-3	-2.7	78.9	28.36	29.05
125995	98	5	1	-5.02	-124.93	0.3	-2.1	80.7	28.09	29.17
125996	98	5	2	-5.02	-124.93	-1.9	-2.3	80	28.75	29.33
125997	98	5	3	-5.02	-124.94	-3.4	0.1	79.2	28.86	29.45
125998	98	5	4	-5.02	-124.95	-5.1	-0.2	81.1	28.98	29.18
125999	98	5	5	-5.02	-124.94	-3.3	-0.3	85.2	27.66	28.93
126000	98	5	6	-5.02	-124.94	-4.5	-0.6	81.5	28.4	29.04
126001	98	5	7	-5.02	-124.94	-5.3	-0.6	80	28.51	29.1
126002	98	5	8	-5.02	-124.95	-7.1	1.1	76.2	28.9	29.01
126003	98	5	9	-5.02	-124.95	-6.6	0	78.1	28.86	29.03
126004	98	5	10	-5.02	-124.94	-7.8	-0.8	86.4	28.01	28.91
126005	98	5	11	-5.02	-124.94	-9	2.5	80	28.86	28.7
126006	98	5	12	-5.03	-124.94	-7.2	1.5	79.6	28.67	28.52
126007	98	5	13	-5.02	-124.95	-6.5	1	82.2	28.48	28.5
126008	98	5	14	-5.01	-124.94	-7.7	-0.2	86.4	28.01	28.38
126009	98	5	15	-5.01	-124.94	-7.4	2.4	81.5	28.63	28.42
126010	98	5	16	-5.02	-124.95	-7	3	78.1	28.48	28.43
126011	98	5	17	-5.01	-124.94	-6.9	3.4	82.6	28.05	28.22
126012	98	5	18	-5.01	-124.95	-7.5	2.2	85.6	27.31	28.01
126013	98	5	19	-5.02	-124.95	NaN	NaN	NaN	28.17	27.87
126014	98	5	20	-5.02	-124.95	-7.5	1	86	27.39	27.96
126015	98	5	21	-5.02	-124.95	-5.3	0.8	90.5	26.5	28.01
126016	98	5	22	-5.01	-124.95	-7.6	-1.3	87.1	27.97	28.18
126017	98	5	23	-5.02	-124.94	-7.2	-0.9	87.1	28.09	28.19
126018	98	5	24	-5.01	-124.94	-6	0.1	85.6	28.36	28.23
126019	98	5	25	-5.02	-124.94	-6.7	-0.2	83	28.32	28.32
126020	98	5	26	-5.01	-124.94	-6	1.4	79.6	28.17	28.26
126021	98	5	27	-5.01	-124.94	-5.3	0.6	84.5	27.51	28.41
126022	98	5	28	-5.01	-124.94	-7.2	-2.8	82.2	28.05	28.46
126023	98	5	29	-5.02	-124.94	-5.5	-3.5	80	27.89	28.42
126024	98	5	30	-5.02	-124.95	-4.5	-2.2	83.4	27.82	28.25
126025	98	5	31	-5.02	-124.93	-2.5	-3.8	81.9	27.7	28.22
126026	98	6	1	-5.02	-124.94	-4.5	-3.7	80.7	27.97	28.17
126027	98	6	2	-5.02	-124.94	-2.8	-1.3	79.2	27.74	28.32
126028	98	6	3	-5.02	-124.93	-5.7	-2	85.2	27	28.21
126029	98	6	4	-5.01	-124.94	-7.6	1.4	75.5	27.82	28.05
126030	98	6	5	-5.03	-124.94	-6.4	-1.1	78.1	27.55	27.99
126031	98	6	6	-5.03	-124.93	-4.9	-3.2	74	27.43	27.83
126032	98	6	7	-5.02	-124.94	-6.7	-1.6	80.4	27.47	27.75
126033	98	6	8	-5.02	-124.95	-6.4	-1.3	78.1	27.62	27.56
126034	98	6	9	-5.02	-124.94	-8	-1.4	79.2	27.93	27.61
126035	98	6	10	-5.02	-124.94	-6.8	-1.4	80.4	27.55	27.68
126036	98	6	11	-5.03	-124.94	-5.6	-3.9	88.2	26.34	27.32
126037	98	6	12	-5.03	-124.94	-7.5	-1.5	81.9	27.39	27.22
126038	98	6	13	-5.02	-124.94	-5.7	-0.8	78.5	27.43	27.45
126039	98	6	14	-5.02	-124.94	-6.5	-0.4	77.7	27.58	27.69
126040	98	6	15	-5.02	-124.94	-6.2	-1.3	77.4	27.51	27.79
126041	98	6	16	-5.02	-124.94	-5.5	-3.1	77.4	27.35	27.79
126042	98	6	17	-5.02	-124.94	-5.8	0.1	77	27.55	27.95
126043	98	6	18	-5.01	-124.93	-7.3	0.5	77.4	27.62	27.96
126044	98	6	19	-5.02	-124.94	-6	1.4	74	27.27	27.64
126045	98	6	20	-5.01	-124.94	-4.5	0.7	68.4	27.08	27.23
126046	90	10	31	-5.01	-139.98	-7.8	-1.9	79.3	26.82	26.7
126047	90	11	1	-5.01	-139.98	-7.8	0.4	79.7	26.82	26.73
126048	90	11	2	-5.01	-139.97	-7.5	-0.3	78.9	26.82	26.8
126049	90	11	3	-5.01	-139.98	-7.6	0.1	78.5	26.7	26.77
126050	90	11	4	-5.01	-139.97	NaN	NaN	NaN	26.66	26.71
126051	90	11	5	-5.01	-139.98	-6.8	-1.9	78.1	26.62	26.66
126052	90	11	6	-5.01	-139.96	-6.9	-1.4	74.6	26.58	26.72
126053	90	11	7	-5.01	-139.97	-8	-2	76.6	26.74	26.71
126054	90	11	8	-5.01	-139.98	-8.8	-0.9	78.5	26.82	26.75
126055	90	11	9	-5	-139.97	-7.8	-2.3	76.2	26.78	26.74
126056	90	11	10	-5.01	-139.98	-7.5	-1.7	73.8	26.78	26.75
126057	90	11	11	-5.01	-139.98	-8.9	-1.5	75	26.82	26.8
126058	90	11	12	-5.01	-139.98	-8.8	-0.5	78.7	26.98	26.82
126059	90	11	13	-5	-139.97	NaN	NaN	NaN	26.7	26.85
126060	90	11	14	-5.01	-139.97	-7.3	-0.3	77.3	26.74	26.86
126061	90	11	15	-5.01	-139.97	-4.6	-2.6	75.8	26.46	26.88
126062	90	11	16	-5	-139.98	-6	-3.8	78.1	26.5	26.89
126063	90	11	17	-5.01	-139.98	-7.7	-2.9	77.7	26.74	26.8
126064	90	11	18	-5.01	-139.97	-7.4	-2	77.3	26.66	26.7
126065	90	11	19	-5.01	-139.96	-6.6	-1.9	76.6	26.54	26.66
126066	90	11	20	-5.01	-139.97	-5.3	-1.5	75.4	26.46	26.69
126067	90	11	21	-5.01	-139.97	-5.4	-1.2	77.3	26.54	26.74
126068	90	11	22	-5	-139.97	-6.2	-2.6	78.9	26.62	26.88
